id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
J,1132.5742886245098,8,30,-1,0.0,0.0,-199333.07479791372,-266412019.19708174
A,1143,0,12,0,0.0,0.0,0.0,-266412019.19708174
B,1143,1,10,0,0.0,0.0,0.0,-266412019.19708174
C,1143,0,12,-1,0.0,0.0,-11916.58810218531,-266423935.78518394
D,1143,0,12,-2,0.0,0.0,-35749.764306555924,-266459685.54949048
E,1143,6,7,-2,0.0,0.0,-59582.94051092655,-266519268.4900014
F,1143,4,8,0,0.0,4.125,-59582.94051092655,-266578851.43051234
G,1143,3,9,0,0.0,0.0,-59582.94051092655,-266638434.37102327
H,1143,4,12,-3,0.0,0.0,-95332.70481748247,-266733767.07584074
I,1143,4,12,-6,0.0,0.0,-166832.23343059432,-266900599.30927134
J,1143,8,30,-1,0.0,0.0,-178748.82153277964,-267079348.13080412
A,1152,0,12,0,0.0,0.0,0,-267079348.13080412
B,1152,0,12,2,0.0,0.0,20736,-267058612.13080412
C,1152,0,12,-1,0,0.0,10368,-267048244.13080412
D,1152,0,12,-2,0,0.0,-10368,-267058612.13080412
E,1152,6,7,-2,0,0.0,-31104,-267089716.13080412
F,1152,4,8,0,0.0,4.125,-31104,-267120820.13080412
G,1152,3,9,0,0.0,0.0,-31104,-267151924.13080412
H,1152,4,12,-3,0,0.0,-62208,-267214132.13080412
I,1152,4,12,-6,0,0.0,-124416,-267338548.13080412
J,1152,8,30,-1,0,0.0,-134784,-267473332.13080412
A,1152.5077335860376,0,12,0,0.0,0.0,0.0,-267473332.13080412
B,1152.5077335860376,0,12,0,0.0,0.0,0.0,-267473332.13080412
C,1152.5077335860376,0,12,-1,0.0,0.0,-9220.0618686883,-267482552.19267282
D,1152.5077335860376,0,12,-2,0.0,0.0,-27660.1856060649,-267510212.37827888
E,1152.5077335860376,6,7,-2,0.0,0.0,-46100.309343441506,-267556312.6876223
F,1152.5077335860376,4,8,0,0.0,4.125,-46100.309343441506,-267602412.99696574
G,1152.5077335860376,3,9,0,0.0,0.0,-46100.309343441506,-267648513.30630916
H,1152.5077335860376,4,12,-3,0.0,0.0,-73760.4949495064,-267722273.80125868
I,1152.5077335860376,4,12,-6,0.0,0.0,-129080.86616163621,-267851354.66742033
J,1152.5077335860376,8,30,0,0.0,0.0,-129080.86616163621,-267980435.53358197
A,1160,0,12,0,0.0,0.0,0.0,-267980435.53358197
B,1160,0,12,0,0.0,0.0,0.0,-267980435.53358197
C,1160,0,12,-1,0.0,0.0,-8691.029040196381,-267989126.56262216
D,1160,0,12,-2,0.0,0.0,-26073.087120589145,-268015199.64974275
E,1160,6,7,-2,0.0,0.0,-43455.145200981904,-268058654.79494372
F,1160,3,9,1,0.0,4.125,-34764.116160785525,-268093418.9111045
G,1160,3,9,0,0.0,0.0,-34764.116160785525,-268128183.02726528
H,1160,4,12,-3,0.0,0.0,-60837.20328137467,-268189020.23054665
I,1160,4,12,-6,0.0,0.0,-112983.37752255295,-268302003.6080692
J,1160,8,30,0,0.0,0.0,-112983.37752255295,-268414986.98559177
A,1168,0,12,0,0.0,0.0,0,-268414986.98559177
B,1168,0,12,0,0.0,0.0,0,-268414986.98559177
C,1168,0,12,-1,0,0.0,-9344,-268424330.98559177
D,1168,1,10,-4,0,0.0,-46720,-268471050.98559177
E,1168,6,7,-2,0,0.0,-65408,-268536458.98559177
F,1168,3,9,0,0.0,4.125,-65408,-268601866.98559177
G,1168,3,9,0,0.0,0.0,-65408,-268667274.98559177
H,1168,4,12,-3,0,0.0,-93440,-268760714.98559177
I,1168,4,12,-5,0,0.0,-140160,-268900874.98559177
J,1168,8,30,0,0.0,0.0,-140160,-269041034.98559177
A,1238,0,12,0,0.0,0.0,0,-269041034.98559177
B,1238,0,12,0,0.0,0.0,0,-269041034.98559177
C,1238,0,12,-1,0,0.0,-86660,-269127694.98559177
D,1238,1,10,-4,0,0.0,-433300,-269560994.98559177
E,1238,6,7,-2,0,0.0,-606620,-270167614.98559177
F,1238,3,9,0,0.0,4.125,-606620,-270774234.98559177
G,1238,1,10,1,0.0,0.0,-519960,-271294194.98559177
H,1238,4,12,-3,0,0.0,-779940,-272074134.98559177
I,1238,4,12,-5,0,0.0,-1213240,-273287374.98559177
J,1238,8,30,0,0.0,0.0,-1213240,-274500614.98559177
A,1243,0,12,0,0.0,0.0,0,-274500614.98559177
B,1243,0,12,0,0.0,0.0,0,-274500614.98559177
C,1243,0,12,-1,0,0.0,-6215,-274506829.98559177
D,1243,6,7,-7,0,0.0,-49720,-274556549.98559177
E,1243,6,7,-2,0,0.0,-62150,-274618699.98559177
F,1243,3,9,0,0.0,4.125,-62150,-274680849.98559177
G,1243,1,10,0,0.0,0.0,-62150,-274742999.98559177
H,1243,4,12,-3,0,0.0,-80795,-274823794.98559177
I,1243,4,12,-4,0,0.0,-105655,-274929449.98559177
J,1243,8,30,0,0.0,0.0,-105655,-275035104.98559177
A,1264,0,12,0,0.0,0.0,0,-275035104.98559177
B,1264,0,12,0,0.0,0.0,0,-275035104.98559177
C,1264,0,12,-1,0,0.0,-26544,-275061648.98559177
D,1264,6,7,-7,0,0.0,-212352,-275274000.98559177
E,1264,6,7,-2,0,0.0,-265440,-275539440.98559177
F,1264,1,10,1,0.0,4.125,-238896,-275778336.98559177
G,1264,1,10,0,0.0,0.0,-238896,-276017232.98559177
H,1264,4,12,-3,0,0.0,-318528,-276335760.98559177
I,1264,4,12,-4,0,0.0,-424704,-276760464.98559177
J,1264,8,30,0,0.0,0.0,-424704,-277185168.98559177
A,1267,0,12,0,0.0,0.0,0,-277185168.98559177
B,1267,0,12,0,0.0,0.0,0,-277185168.98559177
C,1267,1,10,-3,0,0.0,-11403,-277196571.98559177
D,1267,6,7,-6,0,0.0,-34209,-277230780.98559177
E,1267,6,7,-2,0,0.0,-41811,-277272591.98559177
F,1267,1,10,0,0.0,4.125,-41811,-277314402.98559177
G,1267,1,10,0,0.0,0.0,-41811,-277356213.98559177
H,1267,4,12,-3,0,0.0,-53214,-277409427.98559177
I,1267,4,12,-4,0,0.0,-68418,-277477845.98559177
J,1267,8,30,0,0.0,0.0,-68418,-277546263.98559177
A,1290,0,12,0,0.0,0.0,0,-277546263.98559177
B,1290,0,12,0,0.0,0.0,0,-277546263.98559177
C,1290,1,10,-3,0,0.0,-89010,-277635273.98559177
D,1290,6,7,-6,0,0.0,-267030,-277902303.98559177
E,1290,6,7,-2,0,0.0,-326370,-278228673.98559177
F,1290,1,10,0,0.0,4.125,-326370,-278555043.98559177
G,1290,1,10,0,0.0,0.0,-326370,-278881413.98559177
H,1290,0,12,-3,0,0.0,-415380,-279296793.98559177
I,1290,4,12,-4,0,0.0,-534060,-279830853.98559177
J,1290,8,30,0,0.0,0.0,-534060,-280364913.98559177
A,1322,0,12,0,0.0,0.0,0,-280364913.98559177
B,1322,0,12,0,0.0,0.0,0,-280364913.98559177
C,1322,6,7,-6,0,0.0,-253824,-280618737.98559177
D,1322,6,7,-6,0,0.0,-507648,-281126385.98559177
E,1322,6,7,-2,0,0.0,-592256,-281718641.98559177
F,1322,1,10,0,0.0,4.125,-592256,-282310897.98559177
G,1322,1,10,0,0.0,0.0,-592256,-282903153.98559177
H,1322,0,12,-3,0,0.0,-719168,-283622321.98559177
I,1322,4,12,-4,0,0.0,-888384,-284510705.98559177
J,1322,8,30,0,0.0,0.0,-888384,-285399089.98559177
A,1337.9347144913845,0,12,0,0.0,0.0,0.0,-285399089.98559177
B,1337.9347144913845,0,12,0,0.0,0.0,0.0,-285399089.98559177
C,1337.9347144913845,6,7,-6,0.0,0.0,-561932.5800863815,-285961022.5656782
D,1337.9347144913845,6,7,-6,0.0,0.0,-1123865.160172763,-287084887.72585094
E,1337.9347144913845,6,7,-2,0.0,0.0,-1311176.0202015569,-288396063.7460525
F,1337.9347144913845,1,10,0,0.0,4.125,-1311176.0202015569,-289707239.76625407
G,1337.9347144913845,1,10,0,0.0,0.0,-1311176.0202015569,-291018415.78645563
H,1337.9347144913845,0,12,-3,0.0,0.0,-1592142.3102447477,-292610558.0967004
I,1337.9347144913845,4,12,-4,0.0,0.0,-1966764.0303023353,-294577322.1270027
J,1337.9347144913845,8,30,1,0.0,0.0,-1873108.6002879383,-296450430.72729063
A,1342.6347144913843,0,12,0,0.0,0.0,0.0,-296450430.72729063
B,1342.6347144913843,0,12,0,0.0,0.0,0.0,-296450430.72729063
C,1342.6347144913843,6,7,-6,0.0,0.0,-435539.5750365308,-296885970.30232716
D,1342.6347144913843,6,7,-5,0.0,0.0,-798489.2209003065,-297684459.52322745
E,1342.6347144913843,6,7,-2,0.0,0.0,-943669.0792458168,-298628128.60247326
F,1342.6347144913843,1,10,0,0.0,4.125,-943669.0792458168,-299571797.68171906
G,1342.6347144913843,1,10,0,0.0,0.0,-943669.0792458168,-300515466.7609649
H,1342.6347144913843,0,12,-3,0.0,0.0,-1161438.866764082,-301676905.62772894
I,1342.6347144913843,4,12,-4,0.0,0.0,-1451798.5834551028,-303128704.211184
J,1342.6347144913843,8,30,1,0.0,0.0,-1379208.6542823475,-304507912.86546636
A,1362.9347144913845,0,12,0,0.0,0.0,0.0,-304507912.86546636
B,1362.9347144913845,0,12,0,0.0,0.0,0.0,-304507912.86546636
C,1362.9347144913845,6,7,-5,0.0,0.0,-336408.3065523539,-304844321.1720187
D,1362.9347144913845,6,7,-5,0.0,0.0,-672816.6131047078,-305517137.7851234
E,1362.9347144913845,6,7,-2,0.0,0.0,-807379.9357256494,-306324517.72084904
F,1362.9347144913845,1,10,0,0.0,4.125,-807379.9357256494,-307131897.65657467
G,1362.9347144913845,1,10,0,0.0,0.0,-807379.9357256494,-307939277.5923003
H,1362.9347144913845,0,12,-3,0.0,0.0,-1009224.9196570617,-308948502.51195735
I,1362.9347144913845,4,12,-4,0.0,0.0,-1278351.564898945,-310226854.0768563
J,1362.9347144913845,8,30,-1,0.0,0.0,-1345633.2262094156,-311572487.3030657
A,1367.6347144913843,0,12,0,0.0,0.0,0.0,-311572487.3030657
B,1367.6347144913843,0,12,0,0.0,0.0,0.0,-311572487.3030657
C,1367.6347144913843,6,7,-5,0.0,0.0,-198753.46724092957,-311771240.77030665
D,1367.6347144913843,6,7,-5,0.0,0.0,-397506.93448185915,-312168747.7047885
E,1367.6347144913843,6,7,-2,0.0,0.0,-477008.321378231,-312645756.02616674
F,1367.6347144913843,1,10,0,0.0,4.125,-477008.321378231,-313122764.34754497
G,1367.6347144913843,1,10,0,0.0,0.0,-477008.321378231,-313599772.6689232
H,1367.6347144913843,0,12,-3,0.0,0.0,-596260.4017227887,-314196033.070646
I,1367.6347144913843,4,12,-4,0.0,0.0,-755263.1755155324,-314951296.2461615
J,1367.6347144913843,8,30,-2,0.0,0.0,-834764.5624119042,-315786060.8085734
A,1392,1,10,-2,0.0,0.0,-67832.95485598603,-315853893.7634294
B,1392,0,12,0,0.0,0.0,-67832.95485598603,-315921726.7182854
C,1392,6,7,-5,0.0,0.0,-237415.34199595108,-316159142.06028134
D,1392,6,7,-5,0.0,0.0,-406997.72913591616,-316566139.78941727
E,1392,6,7,-2,0.0,0.0,-474830.68399190216,-317040970.4734092
F,1392,1,10,0,0.0,4.125,-474830.68399190216,-317515801.1574011
G,1392,1,10,0,0.0,0.0,-474830.68399190216,-317990631.841393
H,1392,0,12,-3,0.0,0.0,-576580.1162758812,-318567211.9576689
I,1392,4,12,-4,0.0,0.0,-712246.0259878533,-319279457.98365676
J,1392,8,30,-2,0.0,0.0,-780078.9808438394,-320059536.9645006
A,1408,1,10,-2,0,0.0,-45056,-320104592.9645006
B,1408,0,12,0,0.0,0.0,-45056,-320149648.9645006
C,1408,6,7,-5,0,0.0,-157696,-320307344.9645006
D,1408,6,7,-5,0,0.0,-270336,-320577680.9645006
E,1408,6,7,-2,0,0.0,-315392,-320893072.9645006
F,1408,1,10,0,0.0,4.125,-315392,-321208464.9645006
G,1408,1,10,0,0.0,0.0,-315392,-321523856.9645006
H,1408,0,12,-3,0,0.0,-382976,-321906832.9645006
I,1408,0,12,-4,0,0.0,-473088,-322379920.9645006
J,1408,8,30,-2,0,0.0,-518144,-322898064.9645006
A,1441,1,10,-2,0,0.0,-95106,-322993170.9645006
B,1441,0,12,0,0.0,0.0,-95106,-323088276.9645006
C,1441,6,7,-5,0,0.0,-332871,-323421147.9645006
D,1441,6,7,-5,0,0.0,-570636,-323991783.9645006
E,1441,6,7,-2,0,0.0,-665742,-324657525.9645006
F,1441,1,10,0,0.0,4.125,-665742,-325323267.9645006
G,1441,0,12,2,0.0,0.0,-570636,-325893903.9645006
H,1441,0,12,-3,0,0.0,-713295,-326607198.9645006
I,1441,0,12,-4,0,0.0,-903507,-327510705.9645006
J,1441,8,30,-2,0,0.0,-998613,-328509318.9645006
A,1443,1,10,-2,0,0.0,-5772,-328515090.9645006
B,1443,0,12,0,0.0,0.0,-5772,-328520862.9645006
C,1443,6,7,-5,0,0.0,-20202,-328541064.9645006
D,1443,6,7,-5,0,0.0,-34632,-328575696.9645006
E,1443,6,7,-2,0,0.0,-40404,-328616100.9645006
F,1443,0,12,2,0.0,4.125,-34632,-328650732.9645006
G,1443,0,12,0,0.0,0.0,-34632,-328685364.9645006
H,1443,0,12,-3,0,0.0,-43290,-328728654.9645006
I,1443,0,12,-4,0,0.0,-54834,-328783488.9645006
J,1443,8,30,0,0.0,0.0,-54834,-328838322.9645006
A,1445,1,10,-2,0,0.0,-5780,-328844102.9645006
B,1445,1,10,-2,0.0,0.0,-11560,-328855662.9645006
C,1445,6,7,-4,0,0.0,-23120,-328878782.9645006
D,1445,6,7,-4,0,0.0,-34680,-328913462.9645006
E,1445,6,7,-2,0,0.0,-40460,-328953922.9645006
F,1445,0,12,0,0.0,4.125,-40460,-328994382.9645006
G,1445,0,12,0,0.0,0.0,-40460,-329034842.9645006
H,1445,0,12,-3,0,0.0,-49130,-329083972.9645006
I,1445,0,12,-4,0,0.0,-60690,-329144662.9645006
J,1445,8,30,0,0.0,0.0,-60690,-329205352.9645006
A,1472,6,7,-5,0,0.0,-198720,-329404072.9645006
B,1472,1,10,-2,0,0.0,-278208,-329682280.9645006
C,1472,6,7,-4,0,0.0,-437184,-330119464.9645006
D,1472,6,7,-4,0,0.0,-596160,-330715624.9645006
E,1472,6,7,-2,0,0.0,-675648,-331391272.9645006
F,1472,0,12,0,0.0,4.125,-675648,-332066920.9645006
G,1472,0,12,0,0.0,0.0,-675648,-332742568.9645006
H,1472,0,12,-3,0,0.0,-794880,-333537448.9645006
I,1472,0,12,-4,0,0.0,-953856,-334491304.9645006
J,1472,8,30,0,0.0,0.0,-953856,-335445160.9645006
A,1478.971657738899,6,7,-5,0.0,0.0,-510245.2219199202,-335955406.1864205
B,1478.971657738899,1,10,-2,0.0,0.0,-714343.3106878882,-336669749.4971084
C,1478.971657738899,6,7,-4,0.0,0.0,-1122539.4882238244,-337792288.98533225
D,1478.971657738899,6,7,-4,0.0,0.0,-1530735.6657597607,-339323024.651092
E,1478.971657738899,6,7,-2,0.0,0.0,-1734833.7545277283,-341057858.40561974
F,1478.971657738899,0,12,0,0.0,4.125,-1734833.7545277283,-342792692.1601475
G,1478.971657738899,0,12,0,0.0,0.0,-1734833.7545277283,-344527525.91467524
H,1478.971657738899,0,12,-3,0.0,0.0,-2040980.8876796807,-346568506.80235493
I,1478.971657738899,0,12,-4,0.0,0.0,-2449177.065215617,-349017683.8675705
J,1478.971657738899,8,30,1,0.0,0.0,-2347128.020831633,-351364811.88840216
A,1480.4216577388988,6,7,-4,0.0,0.0,-367312.4051078997,-351732124.2935101
B,1480.4216577388988,1,10,-2,0.0,0.0,-550968.6076618495,-352283092.9011719
C,1480.4216577388988,6,7,-4,0.0,0.0,-918281.0127697492,-353201373.9139417
D,1480.4216577388988,6,7,-4,0.0,0.0,-1285593.417877649,-354486967.33181936
E,1480.4216577388988,6,7,-2,0.0,0.0,-1469249.6204315987,-355956216.95225096
F,1480.4216577388988,0,12,0,0.0,4.125,-1469249.6204315987,-357425466.57268256
G,1480.4216577388988,0,12,0,0.0,0.0,-1469249.6204315987,-358894716.19311416
H,1480.4216577388988,0,12,-3,0.0,0.0,-1744733.9242625237,-360639450.1173767
I,1480.4216577388988,0,12,-4,0.0,0.0,-2112046.329370423,-362751496.4467471
J,1480.4216577388988,8,30,1,0.0,0.0,-2020218.2280934483,-364771714.67484057
A,1503.971657738899,6,7,-3,0.0,0.0,-273324.3295005082,-365045039.00434107
B,1503.971657738899,1,10,-2,0.0,0.0,-455540.5491675137,-365500579.5535086
C,1503.971657738899,6,7,-4,0.0,0.0,-819972.9885015246,-366320552.5420101
D,1503.971657738899,6,7,-4,0.0,0.0,-1184405.4278355355,-367504957.96984565
E,1503.971657738899,6,7,-2,0.0,0.0,-1366621.647502541,-368871579.6173482
F,1503.971657738899,0,12,0,0.0,4.125,-1366621.647502541,-370238201.26485074
G,1503.971657738899,0,12,0,0.0,0.0,-1366621.647502541,-371604822.9123533
H,1503.971657738899,0,12,-3,0.0,0.0,-1639945.977003049,-373244768.8893563
I,1503.971657738899,0,12,-4,0.0,0.0,-2004378.4163370603,-375249147.3056934
J,1503.971657738899,8,30,-1,0.0,0.0,-2095486.526170563,-377344633.83186394
A,1505.4216577388988,6,7,-3,0.0,0.0,-167229.80517008994,-377511863.63703406
B,1505.4216577388988,1,10,-2,0.0,0.0,-278716.34195014986,-377790579.97898424
C,1505.4216577388988,6,7,-4,0.0,0.0,-501689.41551026976,-378292269.39449453
D,1505.4216577388988,6,7,-4,0.0,0.0,-724662.4890703897,-379016931.88356495
E,1505.4216577388988,6,7,-2,0.0,0.0,-836149.0258504497,-379853080.9094154
F,1505.4216577388988,0,12,0,0.0,4.125,-836149.0258504497,-380689229.9352659
G,1505.4216577388988,0,12,0,0.0,0.0,-836149.0258504497,-381525378.9611164
H,1505.4216577388988,0,12,-3,0.0,0.0,-1003378.8310205395,-382528757.7921369
I,1505.4216577388988,0,12,-4,0.0,0.0,-1226351.9045806595,-383755109.69671756
J,1505.4216577388988,8,30,-2,0.0,0.0,-1337838.4413607195,-385092948.1380783
A,1541,6,7,-3,0.0,0.0,-164478.6762730707,-385257426.8143513
B,1541,1,10,-2,0.0,0.0,-274131.1271217845,-385531557.9414731
C,1541,6,7,-4,0.0,0.0,-493436.0288192121,-386024993.9702923
D,1541,6,7,-4,0.0,0.0,-712740.9305166397,-386737734.900809
E,1541,6,7,-2,0.0,0.0,-822393.3813653536,-387560128.28217435
F,1541,0,12,0,0.0,4.125,-822393.3813653536,-388382521.6635397
G,1541,0,12,0,0.0,0.0,-822393.3813653536,-389204915.04490507
H,1541,4,12,-3,0.0,0.0,-986872.0576384242,-390191787.1025435
I,1541,0,12,-4,0.0,0.0,-1206176.959335852,-391397964.06187934
J,1541,8,30,-2,0.0,0.0,-1315829.4101845657,-392713793.4720639
A,1559,6,7,-3,0,0.0,-84186,-392797979.4720639
B,1559,1,10,-2,0,0.0,-140310,-392938289.4720639
C,1559,6,7,-4,0,0.0,-252558,-393190847.4720639
D,1559,6,7,-4,0,0.0,-364806,-393555653.4720639
E,1559,4,8,-1,0,0.0,-392868,-393948521.4720639
F,1559,0,12,0,0.0,4.125,-392868,-394341389.4720639
G,1559,0,12,0,0.0,0.0,-392868,-394734257.4720639
H,1559,4,12,-3,0,0.0,-477054,-395211311.4720639
I,1559,0,12,-4,0,0.0,-589302,-395800613.4720639
J,1559,8,30,-2,0,0.0,-645426,-396446039.4720639
A,1563,6,7,-3,0,0.0,-18756,-396464795.4720639
B,1563,6,7,-5,0,0.0,-50016,-396514811.4720639
C,1563,6,7,-4,0,0.0,-75024,-396589835.4720639
D,1563,6,7,-4,0,0.0,-100032,-396689867.4720639
E,1563,4,8,-1,0,0.0,-106284,-396796151.4720639
F,1563,0,12,0,0.0,4.125,-106284,-396902435.4720639
G,1563,0,12,0,0.0,0.0,-106284,-397008719.4720639
H,1563,4,12,-3,0,0.0,-125040,-397133759.4720639
I,1563,0,12,-4,0,0.0,-150048,-397283807.4720639
J,1563,8,30,-2,0,0.0,-162552,-397446359.4720639
A,1582,6,7,-3,0,0.0,-90174,-397536533.4720639
B,1582,6,7,-5,0,0.0,-240464,-397776997.4720639
C,1582,6,7,-4,0,0.0,-360696,-398137693.4720639
D,1582,6,7,-4,0,0.0,-480928,-398618621.4720639
E,1582,4,8,-1,0,0.0,-510986,-399129607.4720639
F,1582,0,12,0,0.0,4.125,-510986,-399640593.4720639
G,1582,0,12,0,0.0,0.0,-510986,-400151579.4720639
H,1582,4,12,-3,0,0.0,-601160,-400752739.4720639
I,1582,4,12,-4,0,0.0,-721392,-401474131.4720639
J,1582,8,30,-2,0,0.0,-781508,-402255639.4720639
A,1583,6,7,-3,0,0.0,-4749,-402260388.4720639
B,1583,6,7,-5,0,0.0,-12664,-402273052.4720639
C,1583,6,7,-4,0,0.0,-18996,-402292048.4720639
D,1583,6,7,-4,0,0.0,-25328,-402317376.4720639
E,1583,3,9,0,0,0.0,-25328,-402342704.4720639
F,1583,0,12,0,0.0,4.125,-25328,-402368032.4720639
G,1583,0,12,0,0.0,0.0,-25328,-402393360.4720639
H,1583,4,12,-3,0,0.0,-30077,-402423437.4720639
I,1583,4,12,-4,0,0.0,-36409,-402459846.4720639
J,1583,8,30,-2,0,0.0,-39575,-402499421.4720639
A,1623,6,7,-3,0,0.0,-194760,-402694181.4720639
B,1623,6,7,-5,0,0.0,-519360,-403213541.4720639
C,1623,6,7,-4,0,0.0,-779040,-403992581.4720639
D,1623,4,8,-3,0,0.0,-973800,-404966381.4720639
E,1623,3,9,0,0.0,0.0,-973800,-405940181.4720639
F,1623,0,12,0,0.0,4.125,-973800,-406913981.4720639
G,1623,0,12,0,0.0,0.0,-973800,-407887781.4720639
H,1623,4,12,-3,0,0.0,-1168560,-409056341.4720639
I,1623,4,12,-4,0,0.0,-1428240,-410484581.4720639
J,1623,8,30,-2,0,0.0,-1558080,-412042661.4720639
A,1648,6,7,-3,0,0.0,-123600,-412166261.4720639
B,1648,6,7,-5,0,0.0,-329600,-412495861.4720639
C,1648,6,7,-4,0,0.0,-494400,-412990261.4720639
D,1648,3,9,-2,0,0.0,-576800,-413567061.4720639
E,1648,3,9,0,0.0,0.0,-576800,-414143861.4720639
F,1648,0,12,0,0.0,4.125,-576800,-414720661.4720639
G,1648,0,12,0,0.0,0.0,-576800,-415297461.4720639
H,1648,4,12,-3,0,0.0,-700400,-415997861.4720639
I,1648,4,12,-4,0,0.0,-865200,-416863061.4720639
J,1648,8,30,-2,0,0.0,-947600,-417810661.4720639
A,1669,6,7,-3,0,0.0,-105147,-417915808.4720639
B,1669,6,7,-5,0,0.0,-280392,-418196200.4720639
C,1669,6,7,-4,0,0.0,-420588,-418616788.4720639
D,1669,3,9,-2,0,0.0,-490686,-419107474.4720639
E,1669,1,10,1,0.0,0.0,-455637,-419563111.4720639
F,1669,0,12,0,0.0,4.125,-455637,-420018748.4720639
G,1669,0,12,0,0.0,0.0,-455637,-420474385.4720639
H,1669,4,12,-3,0,0.0,-560784,-421035169.4720639
I,1669,4,12,-4,0,0.0,-700980,-421736149.4720639
J,1669,8,30,-2,0,0.0,-771078,-422507227.4720639
A,1685,6,7,-3,0,0.0,-80880,-422588107.4720639
B,1685,6,7,-4,0,0.0,-188720,-422776827.4720639
C,1685,6,7,-4,0,0.0,-296560,-423073387.4720639
D,1685,3,9,-2,0,0.0,-350480,-423423867.4720639
E,1685,1,10,0,0.0,0.0,-350480,-423774347.4720639
F,1685,1,10,-2,0.0,4.125,-404400,-424178747.4720639
G,1685,0,12,0,0.0,0.0,-404400,-424583147.4720639
H,1685,4,12,-3,0,0.0,-485280,-425068427.4720639
I,1685,4,12,-4,0,0.0,-593120,-425661547.4720639
J,1685,8,30,-2,0,0.0,-647040,-426308587.4720639
A,1736,6,7,-3,0,0.0,-265608,-426574195.4720639
B,1736,6,7,-4,0,0.0,-619752,-427193947.4720639
C,1736,6,7,-4,0,0.0,-973896,-428167843.4720639
D,1736,1,10,-1,0,0.0,-1062432,-429230275.4720639
E,1736,1,10,0,0.0,0.0,-1062432,-430292707.4720639
F,1736,1,10,-2,0,4.125,-1239504,-431532211.4720639
G,1736,0,12,0,0.0,0.0,-1239504,-432771715.4720639
H,1736,4,12,-3,0,0.0,-1505112,-434276827.4720639
I,1736,4,12,-4,0,0.0,-1859256,-436136083.4720639
J,1736,8,30,-2,0,0.0,-2036328,-438172411.4720639
A,1738,6,7,-3,0,0.0,-10428,-438182839.4720639
B,1738,6,7,-4,0,0.0,-24332,-438207171.4720639
C,1738,6,7,-4,0,0.0,-38236,-438245407.4720639
D,1738,1,10,-1,0,0.0,-41712,-438287119.4720639
E,1738,1,10,0,0.0,0.0,-41712,-438328831.4720639
F,1738,1,10,-2,0,4.125,-48664,-438377495.4720639
G,1738,1,10,-2,0.0,0.0,-55616,-438433111.4720639
H,1738,4,12,-3,0,0.0,-66044,-438499155.4720639
I,1738,4,12,-4,0,0.0,-79948,-438579103.4720639
J,1738,8,30,-2,0,0.0,-86900,-438666003.4720639
A,1750,6,7,-3,0,0.0,-63000,-438729003.4720639
B,1750,6,7,-4,0,0.0,-147000,-438876003.4720639
C,1750,6,7,-4,0,0.0,-231000,-439107003.4720639
D,1750,1,10,-1,0,0.0,-252000,-439359003.4720639
E,1750,1,10,0,0.0,0.0,-252000,-439611003.4720639
F,1750,6,7,-5,0,4.125,-357000,-439968003.4720639
G,1750,1,10,-2,0,0.0,-399000,-440367003.4720639
H,1750,4,12,-3,0,0.0,-462000,-440829003.4720639
I,1750,4,12,-4,0,0.0,-546000,-441375003.4720639
J,1750,8,30,-2,0,0.0,-588000,-441963003.4720639
A,1762,6,7,-3,0,0.0,-63432,-442026435.4720639
B,1762,6,7,-4,0,0.0,-148008,-442174443.4720639
C,1762,6,7,-4,0,0.0,-232584,-442407027.4720639
D,1762,1,10,-1,0,0.0,-253728,-442660755.4720639
E,1762,0,12,2,0.0,0.0,-211440,-442872195.4720639
F,1762,6,7,-5,0,4.125,-317160,-443189355.4720639
G,1762,1,10,-2,0,0.0,-359448,-443548803.4720639
H,1762,4,12,-3,0,0.0,-422880,-443971683.4720639
I,1762,4,12,-4,0,0.0,-507456,-444479139.4720639
J,1762,8,30,-2,0,0.0,-549744,-445028883.4720639
A,1777,6,7,-3,0,0.0,-79965,-445108848.4720639
B,1777,6,7,-4,0,0.0,-186585,-445295433.4720639
C,1777,6,7,-4,0,0.0,-293205,-445588638.4720639
D,1777,1,10,-1,0,0.0,-319860,-445908498.4720639
E,1777,0,12,0,0.0,0.0,-319860,-446228358.4720639
F,1777,6,7,-5,0,4.125,-453135,-446681493.4720639
G,1777,6,7,-5,0,0.0,-586410,-447267903.4720639
H,1777,4,12,-3,0,0.0,-666375,-447934278.4720639
I,1777,4,12,-4,0,0.0,-772995,-448707273.4720639
J,1777,8,30,0,0.0,0.0,-772995,-449480268.4720639
A,1885,6,7,-3,0,0.0,-610740,-450091008.4720639
B,1885,6,7,-4,0,0.0,-1425060,-451516068.4720639
C,1885,4,8,-3,0,0.0,-2035800,-453551868.4720639
D,1885,1,10,-1,0,0.0,-2239380,-455791248.4720639
E,1885,0,12,0,0.0,0.0,-2239380,-458030628.4720639
F,1885,6,7,-5,0,4.125,-3257280,-461287908.4720639
G,1885,6,7,-5,0,0.0,-4275180,-465563088.4720639
H,1885,4,12,-3,0,0.0,-4885920,-470449008.4720639
I,1885,4,12,-4,0,0.0,-5700240,-476149248.4720639
J,1885,8,30,0,0.0,0.0,-5700240,-481849488.4720639
A,1900,6,7,-3,0,0.0,-85500,-481934988.4720639
B,1900,6,7,-4,0,0.0,-199500,-482134488.4720639
C,1900,4,8,-3,0,0.0,-285000,-482419488.4720639
