99|1|0|116|1723
99|1|0|117|1736
99|1|0|115|1738
100|0|0|115|1747
100|0|0|112|1750
100|0|0|114|1762
100|0|0|111|1777
99|1|0|111|1779
98|2|0|111|1784
97|3|0|111|1796
98|2|0|111|1804
99|1|0|111|1809
100|0|0|111|1821
99|1|0|111|1849
100|0|0|111|1874
100|0|0|112|1885
100|0|0|114|1900
99|0|1|114|1908
99|0|1|115|1915
98|0|2|115|1923
98|0|2|116|1926
98|0|2|114|1932
98|0|2|115|1956
97|1|2|115|1957
97|1|2|112|1965
96|2|2|112|1968
95|3|2|112|1972
96|2|2|112|1982
97|1|2|112|1993
96|1|3|112|1994
97|0|3|112|1997
96|1|3|112|2000
96|1|3|113|2014
95|2|3|113|2018
94|3|3|113|2021
95|2|3|113|2025
94|3|3|113|2026
93|4|3|113|2030
93|4|3|113|2038
92|5|3|113|2042
93|4|3|113|2043
94|3|3|113|2046
93|4|3|113|2048
94|3|3|113|2051
94|3|3|114|2052
95|2|3|114|2055
96|1|3|115|2067
97|0|3|115|2073
97|0|3|115|2080
96|1|3|115|2091
95|2|3|115|2095
95|2|3|116|2102
95|2|3|114|2109
94|3|3|114|2114
95|2|3|114|2116
95|2|3|116|2118
96|1|3|116|2120
97|0|3|116|2139
96|0|4|116|2144
96|0|4|118|2147
95|1|4|118|2153
94|2|4|118|2154
93|3|4|118|2173
94|2|4|118|2178
95|1|4|118|2179
94|2|4|119|2184
93|3|4|119|2192
94|2|4|119|2198
95|1|4|119|2209
95|1|4|116|2210
96|0|4|116|2217
95|1|4|116|2224
95|1|4|117|2234
94|2|4|117|2244
94|2|4|117|2248
95|1|4|117|2249
94|2|4|117|2255
94|2|4|118|2259
95|1|4|118|2269
95|1|4|120|2276
95|1|4|120|2280
95|1|4|121|2284
96|0|4|121|2305
96|0|4|122|2322
95|1|4|122|2324
95|1|4|122|2335
94|2|4|122|2338
93|3|4|122|2339
92|4|4|122|2342
91|5|4|122|2347
91|5|4|122|2349
90|5|5|122|2355
90|5|5|123|2356
89|6|5|123|2357
88|6|6|123|2359
87|7|6|123|2361
86|8|6|123|2362
87|7|6|123|2363
88|6|6|123|2364
88|6|6|123|2367
89|5|6|123|2372
89|5|6|123|2374
89|5|6|121|2381
90|4|6|121|2382
91|3|6|121|2386
92|2|6|121|2387
93|1|6|121|2392
94|0|6|119|2399
93|1|6|119|2410
92|1|7|119|2411
92|1|7|120|2415
91|2|7|120|2430
92|1|7|120|2435
91|2|7|120|2439
90|3|7|120|2448
89|4|7|120|2452
90|3|7|120|2455
90|3|7|118|2460
89|4|7|118|2463
90|3|7|118|2464
89|4|7|118|2465
88|5|7|118|2468
89|4|7|118|2473
90|3|7|118|2477
89|3|8|118|2482
90|2|8|118|2488
91|1|8|118|2490
92|0|8|118|2493
92|0|8|115|2503
92|0|8|112|2510
92|0|8|114|2517
91|1|8|114|2518
91|1|8|116|2525
91|1|8|117|2534
92|0|8|117|2543
91|0|9|117|2563
90|0|10|114|2567
90|0|10|115|2572
89|1|10|115|2581
88|1|11|115|2593
89|0|11|115|2606
89|0|11|116|2610
88|1|11|116|2630
87|2|11|116|2639
87|2|11|117|2640
86|2|12|117|2644
86|2|12|118|2651
87|1|12|118|2655
86|2|12|118|2659
86|1|13|118|2664
85|2|13|118|2672
86|1|13|118|2684
85|1|14|118|2689
86|0|14|118|2697
85|1|14|118|2708
84|1|15|118|2709
83|2|15|118|2722
82|3|15|118|2727
83|2|15|118|2733
83|2|15|119|2738
82|2|16|119|2746
83|1|16|119|2747
82|2|16|119|2748
83|1|16|119|2752
82|2|16|119|2760
83|1|16|119|2773
82|1|17|119|2775
82|1|17|121|2783
83|0|17|121|2785
82|1|17|121|2801
81|2|17|121|2802
80|2|18|121|2809
80|2|18|119|2812
79|2|19|119|2815
80|1|19|117|2826
81|0|19|117|2827
79|1|20|117|2835
78|1|21|117|2844
78|1|21|119|2846
79|0|21|119|2860
79|0|21|120|2863
79|0|21|120|2866
78|1|21|120|2868
77|1|22|120|2869
76|2|22|120|2871
75|3|22|120|2876
75|3|22|121|2877
74|4|22|118|2880
74|4|22|119|2889
75|3|22|119|2893
76|2|22|119|2896
77|1|22|119|2901
77|1|22|120|2903
78|0|22|120|2905
77|0|23|120|2908
76|0|24|120|2938
75|1|24|120|2939
75|1|24|121|2944
75|1|24|118|2945
74|2|24|118|2956
75|1|24|118|2964
74|1|25|118|2968
73|1|26|118|2970
72|1|27|118|2972
72|1|27|119|2973
72|1|27|107|2978
73|0|27|107|2981
72|1|27|107|2986
72|1|27|108|2987
72|1|27|109|2989
71|2|27|109|3006
72|1|27|109|3011
71|1|28|109|3016
70|1|29|109|3020
69|2|29|109|3022
68|3|29|109|3028
68|2|30|109|3031
67|3|30|109|3032
66|3|31|109|3042
67|2|31|109|3047
68|1|31|109|3053
69|0|31|109|3057
69|0|31|110|3061
68|0|32|110|3070
68|0|32|108|3071
67|0|33|108|3091
67|0|33|110|3099
66|1|33|110|3105
66|1|33|107|3119
65|2|33|107|3126
66|1|33|107|3130
65|1|34|109|3144
66|0|34|109|3151
66|0|34|95|3153
66|0|34|97|3155
65|0|35|97|3163
65|0|35|94|3217
64|0|36|94|3232
64|0|36|92|3290
64|0|36|93|3294
64|0|36|94|3327
63|1|36|94|3349
62|2|36|94|3355
61|2|37|94|3372
62|1|37|94|3374
63|0|37|94|3380
63|0|37|95|3396
62|0|38|95|3398
62|0|38|96|3415
62|0|38|94|3419
61|0|39|94|3424
60|0|40|92|3433
60|0|40|90|3445
59|0|41|90|3487
58|0|42|90|3503
57|0|43|90|3522
57|0|43|91|3530
56|0|44|91|3558
56|0|44|93|3569
56|0|44|90|3575
56|0|44|87|3584
56|0|44|57|3601
56|0|44|58|3642
56|0|44|60|3650
56|0|44|61|3667
55|0|45|61|3670
54|0|46|61|3681
53|0|47|61|3738
53|0|47|62|3743
53|0|47|63|3756
53|0|47|64|3771
52|0|48|64|3779
51|0|49|64|3784
50|0|50|64|3837
50|0|50|62|3865
50|0|50|63|3871
49|0|51|63|3876
49|0|51|61|3919
49|0|51|63|3924
47|0|53|63|3960
47|0|53|60|3967
47|0|53|61|3981
46|0|54|61|3991
46|0|54|62|4008
46|0|54|59|4020
46|0|54|61|4032
46|0|54|62|4041
46|0|54|54|4066
46|0|54|55|4098
46|0|54|43|4104
46|0|54|44|4137
45|0|55|44|4148
44|0|56|44|4161
44|0|56|45|4175
43|0|57|45|4188
42|0|58|45|4206
41|0|59|45|4207
40|0|60|45|4208
39|0|61|45|4222
38|0|62|45|4268
37|0|63|45|4273
36|0|64|36|4276
36|0|64|26|4297
35|0|65|26|4303
35|0|65|24|4323
34|0|66|24|4349
33|0|67|24|4372
32|0|68|24|4397
31|0|69|24|4427
31|0|69|14|4457
30|0|70|14|4491
30|0|70|15|4492
30|0|70|8|4510
30|0|70|0|4523
end
