id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
J,888,8,30,9,1.8000000000000003,456.04022267560833,239760,246744093.35745
A,890,4,8,4,1.0,517.7803863136135,7120,246751213.35745
B,890,6,7,7,2.0,370.53765035077953,19580,246770793.35745
C,890,1,10,1,0.19999999999999996,423.2829838608118,21360,246792153.35745
D,890,0,12,3,0.19999999999999996,502.1002257216747,26700,246818853.35745
E,890,0,12,0,0.0,506.90159434893553,26700,246845553.35745
F,890,6,7,7,2.0,336.8559091462495,39160,246884713.35745
G,890,6,7,7,2.0,319.9701461325148,51620,246936333.35745
H,890,4,12,4,0.6666666666666667,382.9778702097291,58740,246995073.35745
I,890,4,12,5,0.8333333333333333,413.403131756814,67640,247062713.35745
J,890,8,30,9,0.6000000000000001,456.64022267560836,83660,247146373.35745
A,917.926332094301,4,8,5,0.0,535.2343438725516,137688.94981414513,247284062.30726415
B,917.926332094301,6,7,7,0.0,398.4639824450805,330453.47955394833,247614515.7868181
C,917.926332094301,1,10,1,0.0,426.0756170702419,357991.26951677736,247972507.05633485
D,917.926332094301,0,12,0,0.0,502.1002257216747,357991.26951677736,248330498.32585162
E,917.926332094301,0,12,0,0.0,506.90159434893553,357991.26951677736,248688489.5953684
F,917.926332094301,6,7,7,0.0,364.78224124055043,550755.7992565805,249239245.39462498
G,917.926332094301,6,7,7,0.0,347.89647822681576,743520.3289963838,249982765.72362137
H,917.926332094301,4,12,5,0.0,394.61384191568783,881209.2788105289,250863975.0024319
I,917.926332094301,4,12,5,0.0,425.03910346277274,1018898.228624674,251882873.23105657
J,917.926332094301,8,30,14,0.0,465.9490000403753,1404427.2881042806,253287300.51916084
A,920,3,9,6,1.2960424410618998,536.5303863136135,11446.6468394587,253298747.1660003
B,920,6,7,7,2.0736679056990397,400.53765035077953,24801.068152160515,253323548.23415247
C,920,1,10,1,0.20736679056990392,426.2829838608118,26708.84262540363,253350257.07677788
D,920,0,12,0,0.0,502.1002257216747,26708.84262540363,253376965.91940328
E,920,0,12,0,0.0,506.90159434893553,26708.84262540363,253403674.7620287
F,920,6,7,7,2.0736679056990397,366.8559091462495,40063.26393810545,253443738.0259668
G,920,6,7,7,2.0736679056990397,349.9701461325148,53417.68525080726,253497155.7112176
H,920,4,12,6,1.0368339528495198,395.65067586853735,64864.33209026596,253562020.04330787
I,920,4,12,6,1.0368339528495198,426.07593741562226,76310.97892972466,253638331.0222376
J,920,8,30,12,0.8294671622796159,466.77846720265495,99204.27260864206,253737535.29484624
A,928,3,9,5,4.444444444444445,540.9748307580579,37120,253774655.29484624
B,928,4,8,8,8.0,408.53765035077953,96512,253871167.29484624
C,928,1,10,1,0.7999999999999998,427.0829838608118,103936,253975103.29484624
D,928,0,12,0,0.0,502.1002257216747,103936,254079039.29484624
E,928,0,12,0,0.0,506.90159434893553,103936,254182975.29484624
F,928,6,7,7,8.0,374.8559091462495,155904,254338879.29484624
G,928,6,7,7,8.0,357.9701461325148,207872,254546751.29484624
H,928,4,12,6,4.0,399.65067586853735,252416,254799167.29484624
I,928,4,12,6,4.0,430.07593741562226,296960,255096127.29484624
J,928,8,30,13,3.466666666666667,470.2451338693216,393472,255489599.29484624
A,937,3,9,5,5.0,545.9748307580579,42165,255531764.29484624
B,937,4,8,6,6.75,415.28765035077953,92763,255624527.29484624
C,937,1,10,1,0.8999999999999998,427.98298386081177,101196,255725723.29484624
D,937,0,12,0,0.0,502.1002257216747,101196,255826919.29484624
E,937,1,10,-2,0.0,506.90159434893553,84330,255911249.29484624
F,937,6,7,7,9.0,383.8559091462495,143361,256054610.29484624
G,937,6,7,7,9.0,366.9701461325148,202392,256257002.29484624
H,937,4,12,6,4.5,404.15067586853735,252990,256509992.29484624
I,937,4,12,7,5.249999999999999,435.32593741562226,312021,256822013.29484624
J,937,8,30,14,4.2,474.4451338693216,430083,257252096.29484624
A,942.926332094301,3,9,4,0.0,548.6087561333028,67890.69591078967,257319986.99075702
B,942.926332094301,4,8,6,0.0,419.73239942150525,169726.73977697417,257489713.730534
C,942.926332094301,1,10,1,0.0,428.5756170702419,186699.41375467158,257676413.14428866
D,942.926332094301,0,12,0,0.0,502.1002257216747,186699.41375467158,257863112.55804333
E,942.926332094301,1,10,1,0.0,507.49422755836565,203672.08773236902,258066784.6457757
F,942.926332094301,6,7,7,0.0,389.78224124055043,322480.80557625095,258389265.45135197
G,942.926332094301,6,7,7,0.0,372.89647822681576,441289.5234201329,258830554.9747721
H,942.926332094301,4,12,6,0.0,407.11384191568783,543125.5672863174,259373680.5420584
I,942.926332094301,4,12,6,0.0,438.28910346277274,644961.6111525019,260018642.1532109
J,942.926332094301,8,30,9,0.0,477.01321111018535,797715.6769517786,260816357.83016267
A,955,3,9,4,5.366074624755129,553.9748307580579,46121.41139977033,260862479.24156246
B,955,3,9,6,7.5460424410619,427.27844186256715,115303.52849942583,260977782.77006188
C,955,1,10,1,1.2073667905699037,429.7829838608118,126833.88134936841,261104616.65141124
D,955,0,12,0,0.0,502.1002257216747,126833.88134936841,261231450.5327606
E,955,1,10,1,1.2073667905699037,508.70159434893554,138364.234199311,261369814.7669599
F,955,6,7,7,12.07366790569904,401.8559091462495,219076.70414890908,261588891.47110882
G,955,6,7,7,12.07366790569904,384.9701461325148,299789.17409850715,261888680.64520735
H,955,4,12,5,5.030694960707932,412.14453687639576,357440.9383482201,262246121.58355558
I,955,4,12,5,5.030694960707932,443.3197984234807,415092.702597933,262661214.28615353
J,955,8,30,12,4.829467162279617,481.842678272465,553456.936797244,263214671.22295076
A,1005.3530626361288,3,9,4,22.379138949390583,576.3539697074485,209113.4370283148,263423784.65997908
B,1005.3530626361288,3,9,4,22.379138949390583,449.65758081195776,418226.8740566296,263842011.5340357
C,1005.3530626361288,1,10,1,5.03530626361288,434.81829012442466,470505.2333137083,264312516.76734942
D,1005.3530626361288,0,12,0,0.0,502.1002257216747,470505.2333137083,264783022.00066313
E,1005.3530626361288,1,10,1,5.03530626361288,513.7369006125484,522783.59257078695,265305805.5932339
F,1005.3530626361288,6,7,7,50.35306263612881,452.2089717823783,888732.1073703379,266194537.70060426
G,1005.3530626361288,6,7,7,50.35306263612881,435.3232087686436,1254680.6221698888,267449218.32277414
H,1005.3530626361288,4,12,6,25.176531318064406,437.32106819446017,1568350.777712361,269017569.1004865
I,1005.3530626361288,4,12,6,25.176531318064406,468.4963297415451,1882020.933254833,270899590.03374135
J,1005.3530626361288,8,30,13,20.141225054451525,501.9839033269165,2561639.6035968564,273461229.6373382
A,1007,1,10,5,0.7319721617205283,577.085941869169,8292.329627091434,273469521.9669653
B,1007,3,9,4,0.7319721617205283,450.3895529736783,14926.193328764582,273484448.16029406
C,1007,1,10,1,0.16469373638711882,434.98298386081177,16584.65925418287,273501032.81954825
D,1007,0,12,0,0.0,502.1002257216747,16584.65925418287,273517617.47880244
E,1007,1,10,1,0.16469373638711882,513.9015943489355,18243.125179601157,273535860.60398203
F,1007,6,7,7,1.6469373638711886,453.8559091462495,29852.386657529165,273565712.99063957
G,1007,6,7,7,1.6469373638711886,436.9701461325148,41461.64813545717,273607174.63877505
H,1007,4,12,6,0.8234686819355943,438.14453687639576,51412.443687966894,273658587.082463
I,1007,4,12,6,0.8234686819355943,469.3197984234807,61363.239240476614,273719950.3217035
J,1007,8,30,13,0.7136728576775151,502.697576184594,82923.29627091435,273802873.6179744
A,1030.353062636129,1,10,1,2.335306263612892,579.4212481327819,24728.473503267094,273827602.0914777
B,1030.353062636129,3,9,5,12.973923686738292,463.3634766604166,148370.84101960255,273975972.9324973
C,1030.353062636129,1,10,1,2.335306263612892,437.31829012442466,173099.31452286965,274149072.2470202
D,1030.353062636129,0,12,0,0.0,502.1002257216747,173099.31452286965,274322171.56154305
E,1030.353062636129,1,10,1,2.335306263612892,516.2369006125484,197827.78802613675,274519999.3495692
F,1030.353062636129,6,7,7,23.353062636128925,477.2089717823784,370927.10254900646,274890926.4521182
G,1030.353062636129,6,7,7,23.353062636128925,460.3232087686437,544026.4170718761,275434952.8691901
H,1030.353062636129,4,12,7,13.622619871075205,451.76715674747095,717125.7315947458,276152078.60078484
I,1030.353062636129,4,12,7,13.622619871075205,482.94241829455586,890225.0461176153,277042303.64690244
J,1030.353062636129,8,30,13,10.898095896860164,513.5956720814542,1211695.2016600878,278253998.84856254
A,1031,1,10,1,0.06469373638710747,579.485941869169,666.9924221510782,278254665.8409847
B,1031,3,9,5,0.35940964659504165,463.72288630701166,4001.9545329064695,278258667.7955176
C,1031,0,12,3,0.06469373638710747,437.38298386081175,6002.931799359704,278264670.727317
D,1031,0,12,0,0.0,502.1002257216747,6002.931799359704,278270673.6591163
E,1031,1,10,1,0.06469373638710747,516.3015943489355,6669.924221510782,278277343.58333784
F,1031,6,7,7,0.6469373638710749,477.8559091462495,11338.87117656833,278288682.4545144
G,1031,6,7,7,0.6469373638710749,460.9701461325148,16007.818131625878,278304690.272646
H,1031,4,12,6,0.32346868193553746,452.0906254294065,20009.77266453235,278324700.04531056
I,1031,4,12,7,0.37738012892479367,483.3197984234807,24678.719619589894,278349378.7649301
J,1031,8,30,14,0.30190410313983496,513.897576184594,34016.61352970499,278383395.3784598
A,1037,1,10,1,0.5999999999999999,580.085941869169,6222,278389617.3784598
B,1037,1,10,6,3.3333333333333335,467.056219640345,43554,278433171.3784598
C,1037,0,12,0,0.0,437.38298386081175,43554,278476725.3784598
D,1037,0,12,0,0.0,502.1002257216747,43554,278520279.3784598
E,1037,1,10,1,0.5999999999999999,516.9015943489355,49776,278570055.3784598
F,1037,6,7,7,6.0,483.8559091462495,93330,278663385.3784598
G,1037,6,7,7,6.0,466.9701461325148,136884,278800269.3784598
H,1037,4,12,7,3.4999999999999996,455.5906254294065,180438,278980707.3784598
I,1037,4,12,8,4.0,487.3197984234807,230214,279210921.3784598
J,1037,8,30,15,3.0,516.897576184594,323544,279534465.3784598
A,1043,1,10,2,1.1999999999999997,581.285941869169,12516,279546981.3784598
B,1043,1,10,2,1.1999999999999997,468.25621964034497,25032,279572013.3784598
C,1043,0,12,0,0.0,437.38298386081175,25032,279597045.3784598
D,1043,0,12,0,0.0,502.1002257216747,25032,279622077.3784598
E,1043,6,7,-1,1.1999999999999997,518.1015943489356,18774,279640851.3784598
F,1043,6,7,7,6.0,489.8559091462495,62580,279703431.3784598
G,1043,6,7,7,6.0,472.9701461325148,106386,279809817.3784598
H,1043,4,12,8,4.0,459.5906254294065,156450,279966267.3784598
I,1043,4,12,8,4.0,491.3197984234807,206514,280172781.3784598
J,1043,8,30,16,3.2,520.097576184594,306642,280479423.3784598
A,1105,1,10,1,6.199999999999998,587.4859418691691,68510,280547933.3784598
B,1105,1,10,1,6.199999999999998,474.45621964034495,137020,280684953.3784598
C,1105,0,12,0,0.0,437.38298386081175,137020,280821973.3784598
D,1105,0,12,0,0.0,502.1002257216747,137020,280958993.3784598
E,1105,6,7,7,62.0,580.1015943489356,616590,281575583.3784598
F,1105,6,7,7,62.0,551.8559091462495,1096160,282671743.3784598
G,1105,4,8,8,62.0,534.9701461325149,1644240,284315983.3784598
H,1105,4,12,6,31.0,490.5906254294065,2055300,286371283.3784598
I,1105,4,12,6,31.0,522.3197984234807,2466360,288837643.3784598
J,1105,8,30,14,28.933333333333334,549.0309095179273,3425500,292263143.3784598
A,1108,0,12,3,0.29999999999999993,587.785941869169,9972,292273115.3784598
B,1108,1,10,1,0.29999999999999993,474.75621964034497,13296,292286411.3784598
C,1108,0,12,0,0.0,437.38298386081175,13296,292299707.3784598
D,1108,0,12,0,0.0,502.1002257216747,13296,292313003.3784598
E,1108,6,7,7,3.0,583.1015943489356,36564,292349567.3784598
F,1108,6,7,7,3.0,554.8559091462495,59832,292409399.3784598
G,1108,4,8,6,2.25,537.2201461325149,79776,292489175.3784598
H,1108,4,12,7,1.7499999999999998,492.3406254294065,103044,292592219.3784598
I,1108,4,12,7,1.7499999999999998,524.0697984234807,126312,292718531.3784598
J,1108,8,30,14,1.4,550.4309095179273,172848,292891379.3784598
A,1132,0,12,0,0.0,587.785941869169,0,292891379.3784598
B,1132,1,10,1,2.3999999999999995,477.15621964034494,27168,292918547.3784598
C,1132,0,12,0,0.0,437.38298386081175,27168,292945715.3784598
D,1132,0,12,0,0.0,502.1002257216747,27168,292972883.3784598
E,1132,6,7,7,24.0,607.1015943489356,217344,293190227.3784598
F,1132,4,8,8,24.0,578.8559091462495,434688,293624915.3784598
G,1132,4,8,7,21.0,558.2201461325149,624864,294249779.3784598
H,1132,4,12,8,16.0,508.3406254294065,842208,295091987.3784598
I,1132,4,12,7,13.999999999999998,538.0697984234807,1032384,296124371.3784598
J,1132,8,30,15,12.0,562.4309095179273,1439904,297564275.3784598
A,1143,0,12,0,0.0,587.785941869169,0,297564275.3784598
B,1143,1,10,1,1.0999999999999996,478.25621964034497,12573,297576848.3784598
C,1143,0,12,0,0.0,437.38298386081175,12573,297589421.3784598
D,1143,0,12,0,0.0,502.1002257216747,12573,297601994.3784598
E,1143,6,7,7,11.0,618.1015943489356,100584,297702578.3784598
F,1143,4,8,7,9.625,588.4809091462495,188595,297891173.3784598
G,1143,3,9,8,9.625,567.8451461325149,289179,298180352.3784598
H,1143,4,12,7,6.416666666666666,514.7572920960731,377190,298557542.3784598
I,1143,4,12,8,7.333333333333334,545.4031317568141,477774,299035316.3784598
J,1143,8,30,16,5.866666666666666,568.2975761845939,678942,299714258.3784598
A,1152,0,12,0,0.0,587.785941869169,0,299714258.3784598
B,1152,0,12,4,1.7999999999999996,480.056219640345,41472,299755730.3784598
C,1152,0,12,0,0.0,437.38298386081175,41472,299797202.3784598
D,1152,0,12,0,0.0,502.1002257216747,41472,299838674.3784598
E,1152,6,7,7,9.0,627.1015943489356,114048,299952722.3784598
F,1152,4,8,7,7.875,596.3559091462495,186624,300139346.3784598
G,1152,3,9,6,6.000000000000001,573.8451461325149,248832,300388178.3784598
H,1152,4,12,8,6.000000000000001,520.7572920960731,331776,300719954.3784598
I,1152,4,12,8,6.000000000000001,551.4031317568141,414720,301134674.3784598
J,1152,8,30,16,4.8,573.0975761845939,580608,301715282.3784598
A,1160,0,12,0,0.0,587.785941869169,0,301715282.3784598
B,1160,0,12,0,0.0,480.056219640345,0,301715282.3784598
C,1160,0,12,0,0.0,437.38298386081175,0,301715282.3784598
D,1160,0,12,0,0.0,502.1002257216747,0,301715282.3784598
E,1160,6,7,7,8.0,635.1015943489356,64960,301780242.3784598
F,1160,3,9,9,8.0,604.3559091462495,148480,301928722.3784598
G,1160,3,9,6,5.333333333333334,579.1784794658482,204160,302132882.3784598
H,1160,4,12,8,5.333333333333334,526.0906254294065,278400,302411282.3784598
I,1160,4,12,9,6.0,557.4031317568141,361920,302773202.3784598
J,1160,8,30,18,4.8,577.8975761845938,528960,303302162.3784598
A,1168,0,12,0,0.0,587.785941869169,0,303302162.3784598
B,1168,0,12,0,0.0,480.056219640345,0,303302162.3784598
C,1168,0,12,0,0.0,437.38298386081175,0,303302162.3784598
D,1168,1,10,-2,0.0,502.1002257216747,-18688,303283474.3784598
E,1168,6,7,7,8.0,643.1015943489356,46720,303330194.3784598
F,1168,3,9,7,6.222222222222222,610.5781313684716,112128,303442322.3784598
G,1168,3,9,7,6.222222222222222,585.4007016880704,177536,303619858.3784598
H,1168,4,12,9,6.0,532.0906254294065,261632,303881490.3784598
I,1168,4,12,9,6.0,563.4031317568141,345728,304227218.3784598
J,1168,8,30,18,4.8,582.6975761845938,513920,304741138.3784598
A,1238,0,12,0,0.0,587.785941869169,0,304741138.3784598
B,1238,0,12,0,0.0,480.056219640345,0,304741138.3784598
C,1238,0,12,0,0.0,437.38298386081175,0,304741138.3784598
D,1238,1,10,2,13.999999999999996,516.1002257216746,173320,304914458.3784598
E,1238,6,7,7,70.0,713.1015943489356,779940,305694398.3784598
F,1238,3,9,6,46.66666666666667,657.2447980351383,1299900,306994298.3784598
G,1238,1,10,7,46.66666666666667,632.067368354737,1906520,308900818.3784598
H,1238,4,12,8,46.66666666666667,578.7572920960731,2599800,311500618.3784598
I,1238,4,12,8,46.66666666666667,610.0697984234807,3293080,314793698.3784598
J,1238,8,30,18,42.0,624.6975761845938,4852960,319646658.3784598
A,1243,0,12,0,0.0,587.785941869169,0,319646658.3784598
B,1243,0,12,0,0.0,480.056219640345,0,319646658.3784598
C,1243,0,12,0,0.0,437.38298386081175,0,319646658.3784598
D,1243,6,7,-1,0.9999999999999998,517.1002257216746,-6215,319640443.3784598
E,1243,6,7,7,5.0,718.1015943489356,37290,319677733.3784598
F,1243,3,9,7,3.888888888888889,661.1336869240272,80795,319758528.3784598
G,1243,1,10,2,0.9999999999999998,633.067368354737,93225,319851753.3784598
H,1243,4,12,9,3.75,582.5072920960731,149160,320000913.3784598
I,1243,4,12,10,4.166666666666667,614.2364650901474,211310,320212223.3784598
J,1243,8,30,19,3.1666666666666665,627.8642428512604,329395,320541618.3784598
A,1264,0,12,0,0.0,587.785941869169,0,320541618.3784598
B,1264,0,12,0,0.0,480.056219640345,0,320541618.3784598
C,1264,0,12,0,0.0,437.38298386081175,0,320541618.3784598
D,1264,6,7,7,21.0,538.1002257216746,185808,320727426.3784598
E,1264,6,7,7,21.0,739.1015943489356,371616,321099042.3784598
F,1264,1,10,6,11.666666666666668,672.8003535906938,530880,321629922.3784598
G,1264,1,10,2,4.199999999999999,637.2673683547371,583968,322213890.3784598
H,1264,4,12,8,14.000000000000002,596.5072920960731,796320,323010210.3784598
I,1264,4,12,8,14.000000000000002,628.2364650901474,1008672,324018882.3784598
J,1264,8,30,16,11.2,639.0642428512605,1433376,325452258.3784598
A,1267,0,12,0,0.0,587.785941869169,0,325452258.3784598
B,1267,0,12,0,0.0,480.056219640345,0,325452258.3784598
C,1267,1,10,-2,0.0,437.38298386081175,-7602,325444656.3784598
D,1267,6,7,7,3.0,541.1002257216746,19005,325463661.3784598
E,1267,6,7,7,3.0,742.1015943489356,45612,325509273.3784598
F,1267,1,10,2,0.5999999999999999,673.4003535906938,53214,325562487.3784598
G,1267,1,10,2,0.5999999999999999,637.8673683547371,60816,325623303.3784598
H,1267,4,12,9,2.25,598.7572920960731,95025,325718328.3784598
I,1267,4,12,9,2.25,630.4864650901474,129234,325847562.3784598
J,1267,8,30,18,1.7999999999999998,640.8642428512604,197652,326045214.3784598
A,1290,0,12,0,0.0,587.785941869169,0,326045214.3784598
B,1290,0,12,0,0.0,480.056219640345,0,326045214.3784598
C,1290,1,10,2,4.599999999999999,441.98298386081177,59340,326104554.3784598
D,1290,6,7,7,23.0,564.1002257216746,267030,326371584.3784598
E,1290,6,7,7,23.0,765.1015943489356,474720,326846304.3784598
F,1290,1,10,2,4.599999999999999,678.0003535906939,534060,327380364.3784598
G,1290,1,10,2,4.599999999999999,642.4673683547371,593400,327973764.3784598
H,1290,0,12,8,15.333333333333336,614.0906254294065,830760,328804524.3784598
I,1290,4,12,8,15.333333333333336,645.8197984234807,1068120,329872644.3784598
J,1290,8,30,16,12.266666666666666,653.1309095179271,1542840,331415484.3784598
A,1322,0,12,0,0.0,587.785941869169,0,331415484.3784598
B,1322,0,12,0,0.0,480.056219640345,0,331415484.3784598
C,1322,6,7,-1,6.399999999999999,448.38298386081175,-42304,331373180.3784598
D,1322,6,7,7,32.0,596.1002257216746,253824,331627004.3784598
E,1322,6,7,7,32.0,797.1015943489356,549952,332176956.3784598
F,1322,1,10,2,6.399999999999999,684.4003535906938,634560,332811516.3784598
G,1322,1,10,2,6.399999999999999,648.8673683547371,719168,333530684.3784598
H,1322,0,12,0,0.0,614.0906254294065,719168,334249852.3784598
I,1322,4,12,11,29.333333333333332,675.1531317568141,1184512,335434364.3784598
J,1322,8,30,21,22.4,675.5309095179271,2072896,337507260.3784598
A,1392,1,10,-2,0.0,587.785941869169,-194880,337312380.3784598
B,1392,0,12,0,0.0,480.056219640345,-194880,337117500.3784598
C,1392,6,7,7,70.0,518.3829838608117,487200,337604700.3784598
D,1392,6,7,7,70.0,666.1002257216746,1169280,338773980.3784598
E,1392,6,7,7,70.0,867.1015943489356,1851360,340625340.3784598
F,1392,1,10,2,13.999999999999996,698.4003535906938,2046240,342671580.3784598
G,1392,1,10,2,13.999999999999996,662.8673683547371,2241120,344912700.3784598
H,1392,0,12,0,0.0,614.0906254294065,2241120,347153820.3784598
I,1392,4,12,8,46.66666666666667,721.8197984234807,3020640,350174460.3784598
J,1392,8,30,16,37.333333333333336,712.8642428512604,4579680,354754140.3784598
A,1408,1,10,2,3.1999999999999993,590.9859418691691,45056,354799196.3784598
B,1408,0,12,0,0.0,480.056219640345,45056,354844252.3784598
C,1408,6,7,7,16.0,534.3829838608117,202752,355047004.3784598
D,1408,6,7,7,16.0,682.1002257216746,360448,355407452.3784598
E,1408,6,7,7,16.0,883.1015943489356,518144,355925596.3784598
F,1408,1,10,1,1.5999999999999996,700.0003535906939,540672,356466268.3784598
G,1408,1,10,1,1.5999999999999996,664.4673683547371,563200,357029468.3784598
H,1408,0,12,0,0.0,614.0906254294065,563200,357592668.3784598
I,1408,0,12,7,9.333333333333332,731.1531317568141,720896,358313564.3784598
J,1408,8,30,15,8.0,720.8642428512604,1058816,359372380.3784598
A,1441,1,10,2,6.599999999999999,597.5859418691691,95106,359467486.3784598
B,1441,0,12,0,0.0,480.056219640345,95106,359562592.3784598
C,1441,6,7,7,33.0,567.3829838608117,427977,359990569.3784598
D,1441,6,7,7,33.0,715.1002257216746,760848,360751417.3784598
E,1441,6,7,7,33.0,916.1015943489356,1093719,361845136.3784598
F,1441,1,10,2,6.599999999999999,706.6003535906939,1188825,363033961.3784598
G,1441,0,12,4,6.599999999999999,671.0673683547371,1379037,364412998.3784598
H,1441,0,12,0,0.0,614.0906254294065,1379037,365792035.3784598
I,1441,0,12,0,0.0,731.1531317568141,1379037,367171072.3784598
J,1441,8,30,20,22.000000000000004,742.8642428512604,2330097,369501169.3784598
A,1443,1,10,3,0.6000000000000001,598.1859418691691,8658,369509827.3784598
B,1443,0,12,0,0.0,480.056219640345,8658,369518485.3784598
C,1443,6,7,7,2.0,569.3829838608117,28860,369547345.3784598
D,1443,6,7,7,2.0,717.1002257216746,49062,369596407.3784598
E,1443,6,7,7,2.0,918.1015943489356,69264,369665671.3784598
F,1443,0,12,4,0.3999999999999999,707.0003535906939,80808,369746479.3784598
G,1443,0,12,0,0.0,671.0673683547371,80808,369827287.3784598
H,1443,0,12,0,0.0,614.0906254294065,80808,369908095.3784598
I,1443,0,12,0,0.0,731.1531317568141,80808,369988903.3784598
J,1443,8,30,23,1.5333333333333332,744.3975761845937,147186,370136089.3784598
A,1445,1,10,3,0.6000000000000001,598.7859418691692,8670,370144759.3784598
B,1445,1,10,-2,0.0,480.056219640345,2890,370147649.3784598
C,1445,6,7,7,2.0,571.3829838608117,23120,370170769.3784598
D,1445,6,7,7,2.0,719.1002257216746,43350,370214119.3784598
E,1445,6,7,7,2.0,920.1015943489356,63580,370277699.3784598
F,1445,0,12,0,0.0,707.0003535906939,63580,370341279.3784598
G,1445,0,12,0,0.0,671.0673683547371,63580,370404859.3784598
H,1445,0,12,0,0.0,614.0906254294065,63580,370468439.3784598
I,1445,0,12,0,0.0,731.1531317568141,63580,370532019.3784598
J,1445,8,30,27,1.8,746.1975761845937,141610,370673629.3784598
A,1472,6,7,-1,5.399999999999999,604.1859418691691,-39744,370633885.3784598
B,1472,1,10,3,8.100000000000001,488.156219640345,79488,370713373.3784598
C,1472,6,7,7,27.0,598.3829838608117,357696,371071069.3784598
D,1472,6,7,7,27.0,746.1002257216746,635904,371706973.3784598
E,1472,6,7,7,27.0,947.1015943489356,914112,372621085.3784598
F,1472,0,12,0,0.0,707.0003535906939,914112,373535197.3784598
G,1472,0,12,0,0.0,671.0673683547371,914112,374449309.3784598
H,1472,0,12,0,0.0,614.0906254294065,914112,375363421.3784598
I,1472,0,12,0,0.0,731.1531317568141,914112,376277533.3784598
J,1472,8,30,23,20.7,766.8975761845937,1828224,378105757.3784598
A,1541,6,7,7,69.0,673.1859418691691,744303,378850060.3784598
B,1541,1,10,2,13.799999999999997,501.956219640345,956961,379807021.3784598
C,1541,6,7,7,69.0,667.3829838608117,1701264,381508285.3784598
D,1541,6,7,7,69.0,815.1002257216746,2445567,383953852.3784598
E,1541,6,7,7,69.0,1016.1015943489356,3189870,387143722.3784598
F,1541,0,12,0,0.0,707.0003535906939,3189870,390333592.3784598
G,1541,0,12,0,0.0,671.0673683547371,3189870,393523462.3784598
H,1541,4,12,0,0.0,614.0906254294065,3189870,396713332.3784598
I,1541,0,12,0,0.0,731.1531317568141,3189870,399903202.3784598
J,1541,8,30,16,36.8,803.6975761845937,4891134,404794336.3784598
A,1559,6,7,7,18.0,691.1859418691691,196434,404990770.3784598
B,1559,1,10,1,1.7999999999999996,503.756219640345,224496,405215266.3784598
C,1559,6,7,7,18.0,685.3829838608117,420930,405636196.3784598
D,1559,6,7,7,18.0,833.1002257216746,617364,406253560.3784598
E,1559,4,8,8,18.0,1034.1015943489356,841860,407095420.3784598
F,1559,0,12,0,0.0,707.0003535906939,841860,407937280.3784598
G,1559,0,12,0,0.0,671.0673683547371,841860,408779140.3784598
H,1559,4,12,6,9.0,623.0906254294065,1010232,409789372.3784598
I,1559,0,12,0,0.0,731.1531317568141,1010232,410799604.3784598
J,1559,8,30,11,6.6000000000000005,810.2975761845937,1318914,412118518.3784598
A,1563,6,7,7,4.0,695.1859418691691,43764,412162282.3784598
B,1563,6,7,-2,0.3999999999999999,504.156219640345,31260,412193542.3784598
C,1563,6,7,7,4.0,689.3829838608117,75024,412268566.3784598
D,1563,6,7,7,4.0,837.1002257216746,118788,412387354.3784598
E,1563,4,8,6,3.0,1037.1015943489356,156300,412543654.3784598
F,1563,0,12,0,0.0,707.0003535906939,156300,412699954.3784598
G,1563,0,12,0,0.0,671.0673683547371,156300,412856254.3784598
H,1563,4,12,6,2.0,625.0906254294065,193812,413050066.3784598
I,1563,0,12,0,0.0,731.1531317568141,193812,413243878.3784598
J,1563,8,30,13,1.7333333333333334,812.0309095179271,275088,413518966.3784598
A,1582,6,7,6,16.28571428571429,711.4716561548835,180348,413699314.3784598
B,1582,6,7,7,19.0,523.156219640345,390754,414090068.3784598
C,1582,6,7,7,19.0,708.3829838608117,601160,414691228.3784598
D,1582,6,7,7,19.0,856.1002257216746,811566,415502794.3784598
E,1582,4,8,4,9.5,1046.6015943489356,931798,416434592.3784598
F,1582,0,12,0,0.0,707.0003535906939,931798,417366390.3784598
G,1582,0,12,0,0.0,671.0673683547371,931798,418298188.3784598
H,1582,4,12,4,6.333333333333334,631.4239587627399,1052030,419350218.3784598
I,1582,4,12,0,0.0,731.1531317568141,1052030,420402248.3784598
J,1582,8,30,9,5.700000000000001,817.7309095179271,1322552,421724800.3784598
A,1583,6,7,6,0.8571428571428572,712.3287990120264,9498,421734298.3784598
B,1583,6,7,6,0.8571428571428572,524.0133624974878,18996,421753294.3784598
C,1583,6,7,6,0.8571428571428572,709.2401267179546,28494,421781788.3784598
D,1583,6,7,6,0.8571428571428572,856.9573685788175,37992,421819780.3784598
E,1583,3,9,5,0.5,1047.1015943489356,45907,421865687.3784598
F,1583,0,12,0,0.0,707.0003535906939,45907,421911594.3784598
G,1583,0,12,0,0.0,671.0673683547371,45907,421957501.3784598
H,1583,4,12,4,0.33333333333333337,631.7572920960732,52239,422009740.3784598
I,1583,4,12,4,0.33333333333333337,731.4864650901475,58571,422068311.3784598
J,1583,8,30,8,0.2666666666666667,817.9975761845938,71235,422139546.3784598
A,1623,6,7,7,40.0,752.3287990120264,454440,422593986.3784598
B,1623,6,7,6,34.28571428571429,558.2990767832022,843960,423437946.3784598
C,1623,6,7,6,34.28571428571429,743.5258410036689,1233480,424671426.3784598
