id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
J,1322,8,30,1,1.0666666666666664,77.41508468059284,0,87812713.39249058
A,1392,1,10,-2,0.0,28.50046835121846,-194880,87617833.39249058
B,1392,0,12,0,0.0,25.105510031790896,-194880,87422953.39249058
C,1392,6,7,0,0.0,32.36433498515687,-194880,87228073.39249058
D,1392,6,7,0,0.0,105.03944528769235,-194880,87033193.39249058
E,1392,6,7,0,0.0,176.74411214080513,-194880,86838313.39249058
F,1392,1,10,0,0.0,32.459130165549276,-194880,86643433.39249058
G,1392,1,10,0,0.0,24.426242823189867,-194880,86448553.39249058
H,1392,0,12,0,0.0,58.371727597915275,-194880,86253673.39249058
I,1392,4,12,0,0.0,65.42734294070974,-194880,86058793.39249058
J,1392,8,30,0,0.0,77.41508468059284,-194880,85863913.39249058
A,1408,1,10,-2,0,28.50046835121846,-45056,85818857.39249058
B,1408,0,12,0,0.0,25.105510031790896,-45056,85773801.39249058
C,1408,6,7,0,0.0,32.36433498515687,-45056,85728745.39249058
D,1408,6,7,0,0.0,105.03944528769235,-45056,85683689.39249058
E,1408,6,7,0,0.0,176.74411214080513,-45056,85638633.39249058
F,1408,1,10,0,0.0,32.459130165549276,-45056,85593577.39249058
G,1408,1,10,0,0.0,24.426242823189867,-45056,85548521.39249058
H,1408,0,12,0,0.0,58.371727597915275,-45056,85503465.39249058
I,1408,0,12,0,0.0,65.42734294070974,-45056,85458409.39249058
J,1408,8,30,0,0.0,77.41508468059284,-45056,85413353.39249058
A,1441,1,10,-2,0,28.50046835121846,-95106,85318247.39249058
B,1441,0,12,0,0.0,25.105510031790896,-95106,85223141.39249058
C,1441,6,7,0,0.0,32.36433498515687,-95106,85128035.39249058
D,1441,6,7,0,0.0,105.03944528769235,-95106,85032929.39249058
E,1441,6,7,0,0.0,176.74411214080513,-95106,84937823.39249058
F,1441,1,10,0,0.0,32.459130165549276,-95106,84842717.39249058
G,1441,0,12,2,0.0,24.426242823189867,0,84842717.39249058
H,1441,0,12,0,0.0,58.371727597915275,0,84842717.39249058
I,1441,0,12,0,0.0,65.42734294070974,0,84842717.39249058
J,1441,8,30,0,0.0,77.41508468059284,0,84842717.39249058
A,1443,1,10,0,0.0,28.50046835121846,0,84842717.39249058
B,1443,0,12,0,0.0,25.105510031790896,0,84842717.39249058
C,1443,6,7,0,0.0,32.36433498515687,0,84842717.39249058
D,1443,6,7,0,0.0,105.03944528769235,0,84842717.39249058
E,1443,6,7,0,0.0,176.74411214080513,0,84842717.39249058
F,1443,0,12,2,0.0,32.459130165549276,5772,84848489.39249058
G,1443,0,12,0,0.0,24.426242823189867,5772,84854261.39249058
H,1443,0,12,0,0.0,58.371727597915275,5772,84860033.39249058
I,1443,0,12,0,0.0,65.42734294070974,5772,84865805.39249058
J,1443,8,30,0,0.0,77.41508468059284,5772,84871577.39249058
A,1445,1,10,0,0.0,28.50046835121846,0,84871577.39249058
B,1445,1,10,-2,0.0,25.105510031790896,-5780,84865797.39249058
C,1445,6,7,1,0.2857142857142858,32.65004927087116,-2890,84862907.39249058
D,1445,6,7,0,0.0,105.03944528769235,-2890,84860017.39249058
E,1445,6,7,0,0.0,176.74411214080513,-2890,84857127.39249058
F,1445,0,12,0,0.0,32.459130165549276,-2890,84854237.39249058
G,1445,0,12,0,0.0,24.426242823189867,-2890,84851347.39249058
H,1445,0,12,0,0.0,58.371727597915275,-2890,84848457.39249058
I,1445,0,12,0,0.0,65.42734294070974,-2890,84845567.39249058
J,1445,8,30,1,0.06666666666666665,77.4817513472595,0,84845567.39249058
A,1472,6,7,-3,0.0,28.50046835121846,-119232,84726335.39249058
B,1472,1,10,0,0.0,25.105510031790896,-119232,84607103.39249058
C,1472,6,7,0,0.0,32.65004927087116,-119232,84487871.39249058
D,1472,6,7,0,0.0,105.03944528769235,-119232,84368639.39249058
E,1472,6,7,0,0.0,176.74411214080513,-119232,84249407.39249058
F,1472,0,12,0,0.0,32.459130165549276,-119232,84130175.39249058
G,1472,0,12,0,0.0,24.426242823189867,-119232,84010943.39249058
H,1472,0,12,0,0.0,58.371727597915275,-119232,83891711.39249058
I,1472,0,12,0,0.0,65.42734294070974,-119232,83772479.39249058
J,1472,8,30,0,0.0,77.4817513472595,-119232,83653247.39249058
A,1541,6,7,-3,0,28.50046835121846,-318987,83334260.39249058
B,1541,1,10,0,0.0,25.105510031790896,-318987,83015273.39249058
C,1541,6,7,0,0.0,32.65004927087116,-318987,82696286.39249058
D,1541,6,7,0,0.0,105.03944528769235,-318987,82377299.39249058
E,1541,6,7,0,0.0,176.74411214080513,-318987,82058312.39249058
F,1541,0,12,0,0.0,32.459130165549276,-318987,81739325.39249058
G,1541,0,12,0,0.0,24.426242823189867,-318987,81420338.39249058
H,1541,4,12,0,0.0,58.371727597915275,-318987,81101351.39249058
I,1541,0,12,0,0.0,65.42734294070974,-318987,80782364.39249058
J,1541,8,30,0,0.0,77.4817513472595,-318987,80463377.39249058
A,1559,6,7,-3,0,28.50046835121846,-84186,80379191.39249058
B,1559,1,10,0,0.0,25.105510031790896,-84186,80295005.39249058
C,1559,6,7,0,0.0,32.65004927087116,-84186,80210819.39249058
D,1559,6,7,0,0.0,105.03944528769235,-84186,80126633.39249058
E,1559,4,8,1,0.0,176.74411214080513,-56124,80070509.39249058
F,1559,0,12,0,0.0,32.459130165549276,-56124,80014385.39249058
G,1559,0,12,0,0.0,24.426242823189867,-56124,79958261.39249058
H,1559,4,12,0,0.0,58.371727597915275,-56124,79902137.39249058
I,1559,0,12,0,0.0,65.42734294070974,-56124,79846013.39249058
J,1559,8,30,0,0.0,77.4817513472595,-56124,79789889.39249058
A,1563,6,7,-2,0,28.50046835121846,-12504,79777385.39249058
B,1563,6,7,-3,0.0,25.105510031790896,-31260,79746125.39249058
C,1563,6,7,0,0.0,32.65004927087116,-31260,79714865.39249058
D,1563,6,7,0,0.0,105.03944528769235,-31260,79683605.39249058
E,1563,4,8,0,0.0,176.74411214080513,-31260,79652345.39249058
F,1563,0,12,0,0.0,32.459130165549276,-31260,79621085.39249058
G,1563,0,12,0,0.0,24.426242823189867,-31260,79589825.39249058
H,1563,4,12,0,0.0,58.371727597915275,-31260,79558565.39249058
I,1563,0,12,0,0.0,65.42734294070974,-31260,79527305.39249058
J,1563,8,30,0,0.0,77.4817513472595,-31260,79496045.39249058
A,1582,6,7,-2,0,28.50046835121846,-60116,79435929.39249058
B,1582,6,7,-3,0,25.105510031790896,-150290,79285639.39249058
C,1582,6,7,0,0.0,32.65004927087116,-150290,79135349.39249058
D,1582,6,7,0,0.0,105.03944528769235,-150290,78985059.39249058
E,1582,4,8,0,0.0,176.74411214080513,-150290,78834769.39249058
F,1582,0,12,0,0.0,32.459130165549276,-150290,78684479.39249058
G,1582,0,12,0,0.0,24.426242823189867,-150290,78534189.39249058
H,1582,4,12,0,0.0,58.371727597915275,-150290,78383899.39249058
I,1582,4,12,0,0.0,65.42734294070974,-150290,78233609.39249058
J,1582,8,30,0,0.0,77.4817513472595,-150290,78083319.39249058
A,1583,6,7,-2,0,28.50046835121846,-3166,78080153.39249058
B,1583,6,7,-3,0,25.105510031790896,-7915,78072238.39249058
C,1583,6,7,0,0.0,32.65004927087116,-7915,78064323.39249058
D,1583,6,7,0,0.0,105.03944528769235,-7915,78056408.39249058
E,1583,3,9,1,0.0,176.74411214080513,-6332,78050076.39249058
F,1583,0,12,0,0.0,32.459130165549276,-6332,78043744.39249058
G,1583,0,12,0,0.0,24.426242823189867,-6332,78037412.39249058
H,1583,4,12,0,0.0,58.371727597915275,-6332,78031080.39249058
I,1583,4,12,0,0.0,65.42734294070974,-6332,78024748.39249058
J,1583,8,30,0,0.0,77.4817513472595,-6332,78018416.39249058
A,1623,6,7,-2,0,28.50046835121846,-129840,77888576.39249058
B,1623,6,7,-2,0,25.105510031790896,-259680,77628896.39249058
C,1623,6,7,0,0.0,32.65004927087116,-259680,77369216.39249058
D,1623,4,8,1,0.0,105.03944528769235,-194760,77174456.39249058
E,1623,3,9,0,0.0,176.74411214080513,-194760,76979696.39249058
F,1623,0,12,0,0.0,32.459130165549276,-194760,76784936.39249058
G,1623,0,12,0,0.0,24.426242823189867,-194760,76590176.39249058
H,1623,4,12,0,0.0,58.371727597915275,-194760,76395416.39249058
I,1623,4,12,0,0.0,65.42734294070974,-194760,76200656.39249058
J,1623,8,30,0,0.0,77.4817513472595,-194760,76005896.39249058
A,1648,6,7,-2,0,28.50046835121846,-82400,75923496.39249058
B,1648,6,7,-1,0,25.105510031790896,-123600,75799896.39249058
C,1648,6,7,0,0.0,32.65004927087116,-123600,75676296.39249058
D,1648,3,9,1,0.0,105.03944528769235,-82400,75593896.39249058
E,1648,3,9,0,0.0,176.74411214080513,-82400,75511496.39249058
F,1648,0,12,0,0.0,32.459130165549276,-82400,75429096.39249058
G,1648,0,12,0,0.0,24.426242823189867,-82400,75346696.39249058
H,1648,4,12,0,0.0,58.371727597915275,-82400,75264296.39249058
I,1648,4,12,0,0.0,65.42734294070974,-82400,75181896.39249058
J,1648,8,30,0,0.0,77.4817513472595,-82400,75099496.39249058
A,1669,6,7,-1,0,28.50046835121846,-35049,75064447.39249058
B,1669,6,7,-1,0,25.105510031790896,-70098,74994349.39249058
C,1669,6,7,0,0.0,32.65004927087116,-70098,74924251.39249058
D,1669,3,9,0,0.0,105.03944528769235,-70098,74854153.39249058
E,1669,1,10,1,0.0,176.74411214080513,-35049,74819104.39249058
F,1669,0,12,0,0.0,32.459130165549276,-35049,74784055.39249058
G,1669,0,12,0,0.0,24.426242823189867,-35049,74749006.39249058
H,1669,4,12,0,0.0,58.371727597915275,-35049,74713957.39249058
I,1669,4,12,0,0.0,65.42734294070974,-35049,74678908.39249058
J,1669,8,30,0,0.0,77.4817513472595,-35049,74643859.39249058
A,1685,6,7,-1,0,28.50046835121846,-26960,74616899.39249058
B,1685,6,7,0,0.0,25.105510031790896,-26960,74589939.39249058
C,1685,6,7,0,0.0,32.65004927087116,-26960,74562979.39249058
D,1685,3,9,0,0.0,105.03944528769235,-26960,74536019.39249058
E,1685,1,10,0,0.0,176.74411214080513,-26960,74509059.39249058
F,1685,1,10,-2,0.0,32.459130165549276,-80880,74428179.39249058
G,1685,0,12,0,0.0,24.426242823189867,-80880,74347299.39249058
H,1685,4,12,0,0.0,58.371727597915275,-80880,74266419.39249058
I,1685,4,12,0,0.0,65.42734294070974,-80880,74185539.39249058
J,1685,8,30,0,0.0,77.4817513472595,-80880,74104659.39249058
A,1736,6,7,-1,0,28.50046835121846,-88536,74016123.39249058
B,1736,6,7,0,0.0,25.105510031790896,-88536,73927587.39249058
C,1736,6,7,0,0.0,32.65004927087116,-88536,73839051.39249058
D,1736,1,10,1,0.0,105.03944528769235,0,73839051.39249058
E,1736,1,10,0,0.0,176.74411214080513,0,73839051.39249058
F,1736,1,10,-2,0,32.459130165549276,-177072,73661979.39249058
G,1736,0,12,0,0.0,24.426242823189867,-177072,73484907.39249058
H,1736,4,12,0,0.0,58.371727597915275,-177072,73307835.39249058
I,1736,4,12,0,0.0,65.42734294070974,-177072,73130763.39249058
J,1736,8,30,0,0.0,77.4817513472595,-177072,72953691.39249058
A,1738,6,7,-1,0,28.50046835121846,-3476,72950215.39249058
B,1738,6,7,0,0.0,25.105510031790896,-3476,72946739.39249058
C,1738,6,7,0,0.0,32.65004927087116,-3476,72943263.39249058
D,1738,1,10,0,0.0,105.03944528769235,-3476,72939787.39249058
E,1738,1,10,0,0.0,176.74411214080513,-3476,72936311.39249058
F,1738,1,10,-1,0,32.459130165549276,-6952,72929359.39249058
G,1738,1,10,-2,0.0,24.426242823189867,-13904,72915455.39249058
H,1738,4,12,0,0.0,58.371727597915275,-13904,72901551.39249058
I,1738,4,12,0,0.0,65.42734294070974,-13904,72887647.39249058
J,1738,8,30,0,0.0,77.4817513472595,-13904,72873743.39249058
A,1750,6,7,-1,0,28.50046835121846,-21000,72852743.39249058
B,1750,6,7,0,0.0,25.105510031790896,-21000,72831743.39249058
C,1750,6,7,0,0.0,32.65004927087116,-21000,72810743.39249058
D,1750,1,10,0,0.0,105.03944528769235,-21000,72789743.39249058
E,1750,1,10,0,0.0,176.74411214080513,-21000,72768743.39249058
F,1750,6,7,-4,0,32.459130165549276,-105000,72663743.39249058
G,1750,1,10,-2,0,24.426242823189867,-147000,72516743.39249058
H,1750,4,12,0,0.0,58.371727597915275,-147000,72369743.39249058
I,1750,4,12,0,0.0,65.42734294070974,-147000,72222743.39249058
J,1750,8,30,0,0.0,77.4817513472595,-147000,72075743.39249058
A,1762,6,7,-1,0,28.50046835121846,-21144,72054599.39249058
B,1762,6,7,0,0.0,25.105510031790896,-21144,72033455.39249058
C,1762,6,7,0,0.0,32.65004927087116,-21144,72012311.39249058
D,1762,1,10,0,0.0,105.03944528769235,-21144,71991167.39249058
E,1762,0,12,2,0.0,176.74411214080513,21144,72012311.39249058
F,1762,6,7,-4,0,32.459130165549276,-63432,71948879.39249058
G,1762,1,10,-2,0,24.426242823189867,-105720,71843159.39249058
H,1762,4,12,0,0.0,58.371727597915275,-105720,71737439.39249058
I,1762,4,12,0,0.0,65.42734294070974,-105720,71631719.39249058
J,1762,8,30,0,0.0,77.4817513472595,-105720,71525999.39249058
A,1777,6,7,-1,0,28.50046835121846,-26655,71499344.39249058
B,1777,6,7,0,0.0,25.105510031790896,-26655,71472689.39249058
C,1777,6,7,0,0.0,32.65004927087116,-26655,71446034.39249058
D,1777,1,10,0,0.0,105.03944528769235,-26655,71419379.39249058
E,1777,0,12,0,0.0,176.74411214080513,-26655,71392724.39249058
F,1777,6,7,-2,0,32.459130165549276,-79965,71312759.39249058
G,1777,6,7,-5,0,24.426242823189867,-213240,71099519.39249058
H,1777,4,12,0,0.0,58.371727597915275,-213240,70886279.39249058
I,1777,4,12,0,0.0,65.42734294070974,-213240,70673039.39249058
J,1777,8,30,0,0.0,77.4817513472595,-213240,70459799.39249058
A,1885,6,7,-1,0,28.50046835121846,-203580,70256219.39249058
B,1885,6,7,0,0.0,25.105510031790896,-203580,70052639.39249058
C,1885,4,8,1,0.0,32.65004927087116,0,70052639.39249058
D,1885,1,10,0,0.0,105.03944528769235,0,70052639.39249058
E,1885,0,12,0,0.0,176.74411214080513,0,70052639.39249058
F,1885,6,7,-2,0,32.459130165549276,-407160,69645479.39249058
G,1885,6,7,-5,0,24.426242823189867,-1425060,68220419.39249058
H,1885,4,12,0,0.0,58.371727597915275,-1425060,66795359.39249058
I,1885,4,12,0,0.0,65.42734294070974,-1425060,65370299.39249058
J,1885,8,30,0,0.0,77.4817513472595,-1425060,63945239.39249058
A,1900,6,7,-1,0,28.50046835121846,-28500,63916739.39249058
B,1900,6,7,0,0.0,25.105510031790896,-28500,63888239.39249058
C,1900,4,8,0,0.0,32.65004927087116,-28500,63859739.39249058
D,1900,0,12,2,0.0,105.03944528769235,28500,63888239.39249058
E,1900,0,12,0,0.0,176.74411214080513,28500,63916739.39249058
F,1900,6,7,-2,0,32.459130165549276,-28500,63888239.39249058
G,1900,6,7,-4,0,24.426242823189867,-142500,63745739.39249058
H,1900,4,12,0,0.0,58.371727597915275,-142500,63603239.39249058
I,1900,4,12,0,0.0,65.42734294070974,-142500,63460739.39249058
J,1900,8,30,0,0.0,77.4817513472595,-142500,63318239.39249058
A,1915,6,7,-1,0,28.50046835121846,-28725,63289514.39249058
B,1915,6,7,0,0.0,25.105510031790896,-28725,63260789.39249058
C,1915,3,9,1,0.0,32.65004927087116,0,63260789.39249058
D,1915,0,12,0,0.0,105.03944528769235,0,63260789.39249058
E,1915,0,12,0,0.0,176.74411214080513,0,63260789.39249058
F,1915,6,7,-2,0,32.459130165549276,-57450,63203339.39249058
G,1915,6,7,-2,0,24.426242823189867,-114900,63088439.39249058
H,1915,4,12,0,0.0,58.371727597915275,-114900,62973539.39249058
I,1915,4,12,0,0.0,65.42734294070974,-114900,62858639.39249058
J,1915,8,30,0,0.0,77.4817513472595,-114900,62743739.39249058
A,1926,4,8,0,0,28.50046835121846,0,62743739.39249058
B,1926,6,7,0,0.0,25.105510031790896,0,62743739.39249058
C,1926,3,9,0,0.0,32.65004927087116,0,62743739.39249058
D,1926,0,12,0,0.0,105.03944528769235,0,62743739.39249058
E,1926,0,12,0,0.0,176.74411214080513,0,62743739.39249058
F,1926,6,7,-1,0,32.459130165549276,-21186,62722553.39249058
G,1926,6,7,-2,0,24.426242823189867,-63558,62658995.39249058
H,1926,4,12,0,0.0,58.371727597915275,-63558,62595437.39249058
I,1926,4,12,0,0.0,65.42734294070974,-63558,62531879.39249058
J,1926,8,30,0,0.0,77.4817513472595,-63558,62468321.39249058
A,1932,4,8,0,0.0,28.50046835121846,0,62468321.39249058
B,1932,6,7,0,0.0,25.105510031790896,0,62468321.39249058
C,1932,3,9,0,0.0,32.65004927087116,0,62468321.39249058
D,1932,0,12,0,0.0,105.03944528769235,0,62468321.39249058
E,1932,1,10,-2,0.0,176.74411214080513,-23184,62445137.39249058
F,1932,6,7,-1,0,32.459130165549276,-34776,62410361.39249058
G,1932,6,7,-2,0,24.426242823189867,-57960,62352401.39249058
H,1932,4,12,0,0.0,58.371727597915275,-57960,62294441.39249058
I,1932,4,12,0,0.0,65.42734294070974,-57960,62236481.39249058
J,1932,8,30,0,0.0,77.4817513472595,-57960,62178521.39249058
A,1956,3,9,1,0.0,28.50046835121846,46944,62225465.39249058
B,1956,6,7,0,0.0,25.105510031790896,46944,62272409.39249058
C,1956,3,9,0,0.0,32.65004927087116,46944,62319353.39249058
D,1956,0,12,0,0.0,105.03944528769235,46944,62366297.39249058
E,1956,1,10,-2,0,176.74411214080513,-46944,62319353.39249058
F,1956,6,7,-1,0,32.459130165549276,-93888,62225465.39249058
G,1956,6,7,-2,0,24.426242823189867,-187776,62037689.39249058
H,1956,4,12,0,0.0,58.371727597915275,-187776,61849913.39249058
I,1956,4,12,0,0.0,65.42734294070974,-187776,61662137.39249058
J,1956,8,30,0,0.0,77.4817513472595,-187776,61474361.39249058
A,1965,3,9,0,0.0,28.50046835121846,0,61474361.39249058
B,1965,6,7,0,0.0,25.105510031790896,0,61474361.39249058
C,1965,3,9,0,0.0,32.65004927087116,0,61474361.39249058
D,1965,0,12,0,0.0,105.03944528769235,0,61474361.39249058
E,1965,6,7,-5,0,176.74411214080513,-88425,61385936.39249058
F,1965,6,7,-1,0,32.459130165549276,-106110,61279826.39249058
G,1965,6,7,-1,0,24.426242823189867,-123795,61156031.39249058
H,1965,4,12,0,0.0,58.371727597915275,-123795,61032236.39249058
I,1965,4,12,0,0.0,65.42734294070974,-123795,60908441.39249058
J,1965,8,30,0,0.0,77.4817513472595,-123795,60784646.39249058
A,2014,3,9,0,0.0,28.50046835121846,0,60784646.39249058
B,2014,6,7,0,0.0,25.105510031790896,0,60784646.39249058
C,2014,1,10,1,0.0,32.65004927087116,98686,60883332.39249058
D,2014,0,12,0,0.0,105.03944528769235,98686,60982018.39249058
E,2014,6,7,-5,0,176.74411214080513,-394744,60587274.39249058
F,2014,6,7,-1,0,32.459130165549276,-493430,60093844.39249058
G,2014,6,7,-1,0,24.426242823189867,-592116,59501728.39249058
H,2014,4,12,0,0.0,58.371727597915275,-592116,58909612.39249058
I,2014,4,12,0,0.0,65.42734294070974,-592116,58317496.39249058
J,2014,8,30,0,0.0,77.4817513472595,-592116,57725380.39249058
A,2038,3,9,0,0.0,28.50046835121846,0,57725380.39249058
B,2038,6,7,0,0.0,25.105510031790896,0,57725380.39249058
C,2038,1,10,0,0.0,32.65004927087116,0,57725380.39249058
D,2038,0,12,0,0.0,105.03944528769235,0,57725380.39249058
E,2038,6,7,-4,0,176.74411214080513,-195648,57529732.39249058
F,2038,6,7,-1,0,32.459130165549276,-244560,57285172.39249058
G,2038,6,7,-1,0,24.426242823189867,-293472,56991700.39249058
H,2038,0,12,0,0.0,58.371727597915275,-293472,56698228.39249058
I,2038,4,12,0,0.0,65.42734294070974,-293472,56404756.39249058
J,2038,8,30,0,0.0,77.4817513472595,-293472,56111284.39249058
A,2052,1,10,1,0.0,28.50046835121846,28728,56140012.39249058
B,2052,6,7,0,0.0,25.105510031790896,28728,56168740.39249058
C,2052,1,10,0,0.0,32.65004927087116,28728,56197468.39249058
D,2052,0,12,0,0.0,105.03944528769235,28728,56226196.39249058
E,2052,6,7,-4,0,176.74411214080513,-86184,56140012.39249058
F,2052,6,7,-1,0,32.459130165549276,-114912,56025100.39249058
G,2052,6,7,-1,0,24.426242823189867,-143640,55881460.39249058
H,2052,0,12,0,0.0,58.371727597915275,-143640,55737820.39249058
I,2052,4,12,0,0.0,65.42734294070974,-143640,55594180.39249058
J,2052,8,30,0,0.0,77.4817513472595,-143640,55450540.39249058
A,2067,1,10,0,0.0,28.50046835121846,0,55450540.39249058
B,2067,4,8,1,0.0,25.105510031790896,31005,55481545.39249058
C,2067,1,10,0,0.0,32.65004927087116,31005,55512550.39249058
D,2067,0,12,0,0.0,105.03944528769235,31005,55543555.39249058
E,2067,6,7,-3,0,176.74411214080513,-62010,55481545.39249058
F,2067,6,7,-1,0,32.459130165549276,-93015,55388530.39249058
G,2067,6,7,-1,0,24.426242823189867,-124020,55264510.39249058
H,2067,0,12,0,0.0,58.371727597915275,-124020,55140490.39249058
I,2067,4,12,0,0.0,65.42734294070974,-124020,55016470.39249058
J,2067,8,30,0,0.0,77.4817513472595,-124020,54892450.39249058
A,2080,1,10,0,0.0,28.50046835121846,0,54892450.39249058
B,2080,4,8,0,0.0,25.105510031790896,0,54892450.39249058
C,2080,1,10,0,0.0,32.65004927087116,0,54892450.39249058
D,2080,0,12,0,0.0,105.03944528769235,0,54892450.39249058
E,2080,6,7,-2,0,176.74411214080513,-54080,54838370.39249058
F,2080,6,7,-1,0,32.459130165549276,-81120,54757250.39249058
G,2080,6,7,-1,0,24.426242823189867,-108160,54649090.39249058
H,2080,0,12,0,0.0,58.371727597915275,-108160,54540930.39249058
I,2080,0,12,0,0.0,65.42734294070974,-108160,54432770.39249058
J,2080,8,30,0,0.0,77.4817513472595,-108160,54324610.39249058
A,2102,1,10,0,0.0,28.50046835121846,0,54324610.39249058
B,2102,3,9,1,0.0,25.105510031790896,46244,54370854.39249058
C,2102,1,10,0,0.0,32.65004927087116,46244,54417098.39249058
D,2102,0,12,0,0.0,105.03944528769235,46244,54463342.39249058
E,2102,6,7,-2,0,176.74411214080513,-46244,54417098.39249058
F,2102,6,7,-1,0,32.459130165549276,-92488,54324610.39249058
G,2102,6,7,-1,0,24.426242823189867,-138732,54185878.39249058
H,2102,0,12,0,0.0,58.371727597915275,-138732,54047146.39249058
I,2102,0,12,0,0.0,65.42734294070974,-138732,53908414.39249058
J,2102,8,30,0,0.0,77.4817513472595,-138732,53769682.39249058
A,2109,1,10,0,0.0,28.50046835121846,0,53769682.39249058
B,2109,3,9,0,0.0,25.105510031790896,0,53769682.39249058
C,2109,1,10,0,0.0,32.65004927087116,0,53769682.39249058
D,2109,1,10,-2,0.0,105.03944528769235,-29526,53740156.39249058
E,2109,6,7,-1,0,176.74411214080513,-44289,53695867.39249058
F,2109,6,7,-1,0,32.459130165549276,-59052,53636815.39249058
G,2109,6,7,-1,0,24.426242823189867,-73815,53563000.39249058
H,2109,0,12,0,0.0,58.371727597915275,-73815,53489185.39249058
I,2109,0,12,0,0.0,65.42734294070974,-73815,53415370.39249058
J,2109,8,30,0,0.0,77.4817513472595,-73815,53341555.39249058
A,2118,0,12,2,0.0,28.50046835121846,38124,53379679.39249058
B,2118,3,9,0,0.0,25.105510031790896,38124,53417803.39249058
C,2118,1,10,0,0.0,32.65004927087116,38124,53455927.39249058
D,2118,1,10,-2,0,105.03944528769235,0,53455927.39249058
E,2118,6,7,-1,0,176.74411214080513,-19062,53436865.39249058
F,2118,6,7,-1,0,32.459130165549276,-38124,53398741.39249058
G,2118,6,7,-1,0,24.426242823189867,-57186,53341555.39249058
H,2118,0,12,0,0.0,58.371727597915275,-57186,53284369.39249058
I,2118,0,12,0,0.0,65.42734294070974,-57186,53227183.39249058
J,2118,8,30,0,0.0,77.4817513472595,-57186,53169997.39249058
A,2147,0,12,0,0.0,28.50046835121846,0,53169997.39249058
B,2147,3,9,0,0.0,25.105510031790896,0,53169997.39249058
C,2147,0,12,2,0.0,32.65004927087116,124526,53294523.39249058
D,2147,1,10,-1,0,105.03944528769235,62263,53356786.39249058
E,2147,6,7,0,0.0,176.74411214080513,62263,53419049.39249058
F,2147,6,7,-1,0,32.459130165549276,0,53419049.39249058
G,2147,6,7,-1,0,24.426242823189867,-62263,53356786.39249058
H,2147,0,12,0,0.0,58.371727597915275,-62263,53294523.39249058
I,2147,0,12,0,0.0,65.42734294070974,-62263,53232260.39249058
J,2147,8,30,0,0.0,77.4817513472595,-62263,53169997.39249058
A,2184,0,12,0,0.0,28.50046835121846,0,53169997.39249058
B,2184,1,10,1,0.0,25.105510031790896,80808,53250805.39249058
C,2184,0,12,0,0.0,32.65004927087116,80808,53331613.39249058
D,2184,1,10,-1,0,105.03944528769235,0,53331613.39249058
E,2184,6,7,0,0.0,176.74411214080513,0,53331613.39249058
F,2184,6,7,0,0.0,32.459130165549276,0,53331613.39249058
G,2184,6,7,0,0.0,24.426242823189867,0,53331613.39249058
H,2184,0,12,0,0.0,58.371727597915275,0,53331613.39249058
I,2184,0,12,0,0.0,65.42734294070974,0,53331613.39249058
J,2184,8,30,0,0.0,77.4817513472595,0,53331613.39249058
A,2210,0,12,0,0.0,28.50046835121846,0,53331613.39249058
B,2210,1,10,0,0.0,25.105510031790896,0,53331613.39249058
C,2210,0,12,0,0.0,32.65004927087116,0,53331613.39249058
D,2210,6,7,-3,0.0,105.03944528769235,-172380,53159233.39249058
E,2210,6,7,0,0.0,176.74411214080513,-172380,52986853.39249058
F,2210,6,7,0,0.0,32.459130165549276,-172380,52814473.39249058
G,2210,6,7,0,0.0,24.426242823189867,-172380,52642093.39249058
H,2210,0,12,0,0.0,58.371727597915275,-172380,52469713.39249058
I,2210,0,12,0,0.0,65.42734294070974,-172380,52297333.39249058
J,2210,8,30,0,0.0,77.4817513472595,-172380,52124953.39249058
A,2234,0,12,0,0.0,28.50046835121846,0,52124953.39249058
B,2234,1,10,0,0.0,25.105510031790896,0,52124953.39249058
C,2234,0,12,0,0.0,32.65004927087116,0,52124953.39249058
D,2234,6,7,-3,0,105.03944528769235,-160848,51964105.39249058
E,2234,6,7,0,0.0,176.74411214080513,-160848,51803257.39249058
F,2234,6,7,0,0.0,32.459130165549276,-160848,51642409.39249058
G,2234,4,8,1,0.0,24.426242823189867,-107232,51535177.39249058
H,2234,0,12,0,0.0,58.371727597915275,-107232,51427945.39249058
I,2234,0,12,0,0.0,65.42734294070974,-107232,51320713.39249058
J,2234,8,30,0,0.0,77.4817513472595,-107232,51213481.39249058
A,2248,0,12,0,0.0,28.50046835121846,0,51213481.39249058
B,2248,1,10,0,0.0,25.105510031790896,0,51213481.39249058
C,2248,0,12,0,0.0,32.65004927087116,0,51213481.39249058
D,2248,6,7,-2,0,105.03944528769235,-62944,51150537.39249058
E,2248,6,7,0,0.0,176.74411214080513,-62944,51087593.39249058
F,2248,6,7,0,0.0,32.459130165549276,-62944,51024649.39249058
G,2248,4,8,0,0.0,24.426242823189867,-62944,50961705.39249058
H,2248,0,12,0,0.0,58.371727597915275,-62944,50898761.39249058
I,2248,4,12,0,0.0,65.42734294070974,-62944,50835817.39249058
J,2248,8,30,0,0.0,77.4817513472595,-62944,50772873.39249058
A,2259,0,12,0,0.0,28.50046835121846,0,50772873.39249058
B,2259,1,10,0,0.0,25.105510031790896,0,50772873.39249058
C,2259,0,12,0,0.0,32.65004927087116,0,50772873.39249058
D,2259,6,7,-2,0,105.03944528769235,-49698,50723175.39249058
